#Frame         global     SA_00002     SA_00003     SA_00004     SA_00005     SA_00006     SA_00007     SA_00008     SA_00009     SA_00010     SA_00011     SA_00012     SA_00013     SA_00014     SA_00015     SA_00016     SA_00017     SA_00018     SA_00019
     270   10855.2083     490.4522     564.1573     424.6311     402.7871     317.5216     314.4601     321.2703     293.7500     305.1359     513.2795     400.8968     409.0918     335.9504     490.1094    2754.7842     527.0299    1429.1302     560.7706
     271    9369.5561     347.0944     263.1165     269.5367     285.2397     397.1086     349.0480     297.3536     242.1747     283.1414     320.2402     207.6154     187.9271     202.1470     259.2305    3197.7959     434.5072    1133.2226     693.0565
     272   11119.0759     576.4833     354.7904     321.7520     221.4298     202.4203     235.3308     362.2478     380.0479     434.7166     459.0985     372.3995     420.6714     313.0201     372.1648    3582.2484     515.1965    1109.0415     886.0163
     273   11835.7817     953.4509     847.1537     693.8234     480.7353     535.3891     380.8062     296.4001     195.3918     175.9298     165.9809     162.2043     179.5094     304.3290     493.2837    3000.0378     694.1225    1408.4978     868.7360
     274   11218.1353     450.6954     498.0562     667.2161     516.1959     279.6840     233.7336     285.0909     320.1577     244.7948     255.4119     260.1250     309.6482     270.4552     344.3494    3524.3901     722.0999    1357.6848     678.3464
     275   12944.3718     517.7086     477.0801     485.1574     570.9450     448.0656     303.0428     321.2015     241.0462     199.6443     205.7092     267.9458     278.0595     310.7001     307.1797    4366.9433     624.3255    1824.9878    1194.6295
     276   11407.9900     339.3936     335.0198     436.7101     569.0056     431.0224     319.6999     220.6602     211.7414     349.6733     440.6584     291.4611     286.8210     488.1295     478.7562    2812.6248     637.3785    1568.5711    1190.6631
     277   10484.7926     318.4311     211.0536     210.7050     214.6905     317.5076     441.9158     543.3582     383.1180     327.4229     260.0165     198.4885     190.5331     251.0764     316.7531    3247.0128     572.4501    1779.1174     701.1420
     278   10945.5913    1069.8734     615.3954     325.4887     288.8336     256.2250     197.9158     192.8902     215.0257     267.7060     327.2160     413.4428     375.5754     490.4752     651.2056    2480.4869     403.3492    1408.8537     965.6329
     279   10444.9322     497.4436     554.0991     538.7774     438.3351     329.2169     293.9997     263.6848     220.8244     206.0804     279.4137     356.2488     267.6874     358.5362     585.1967    2137.3966     506.9972    1789.2303     821.7640
     280   13713.9369     843.1769     666.1021     515.9288     474.5648     334.2700     297.8660     287.8146     195.1160     178.7129     269.9524     379.2856     368.8357     391.5553     315.4557    3989.2104     896.7845    2066.7101    1242.5952
     281    9426.4053     731.3061     475.9611     246.3502     194.7227     178.6148     176.6418     166.7804     174.5457     173.0947     166.5907     179.6664     192.1622     203.2084     300.0263    3060.6381     561.2552    1623.9453     620.8952
     282    8842.5490     748.1979     490.4798     385.2998     279.2973     245.4882     255.5807     246.7040     193.7929     180.0929     180.3601     194.0848     188.4912     211.2302     345.4303    2352.1479     497.1296    1052.5199     796.2215
     283   10690.7688     536.3666     518.2502     409.5142     323.1890     212.3190     188.9937     210.4850     243.8316     233.0078     192.6794     188.5858     237.0708     325.1056     396.4625    3258.6105     722.9429    1561.7877     931.5662
     284    8225.5465     480.3602     385.7539     263.0189     213.9378     230.6547     273.8591     312.7649     286.9678     196.0819     191.7709     184.6315     190.5098     208.5742     263.0163    2283.6891     437.0038    1211.3177     611.6341
     285   13251.9451     912.3074     908.1529     446.3541     339.1632     502.4084     412.1752     330.3551     276.8538     310.9474     339.5363     314.7813     345.8163     404.3694     441.9503    3139.0859     795.3654    2111.2961     921.0266
     286   13338.2735     780.9989     680.2587     338.0455     270.6952     327.8198     286.1005     349.9169     403.1362     329.6800     353.9702     443.6925     507.3039     438.1342     376.6842    4233.7555     707.5675    1647.8665     862.6475
     287   12566.4993     513.6803     288.8544     294.5239     318.0389     387.7440     378.2749     442.0176     494.0841     546.2034     433.4322     376.3733     447.1262     585.2629     487.5656    3587.5124     472.4851    1607.2913     906.0289
     288   12573.1617     902.6016     433.9881     241.4171     233.1385     289.5776     281.3034     244.4431     267.7599     459.2693     618.7457     559.8588     621.5553     412.4961     487.7501    3028.0931     387.2371    1934.4972    1169.4297
     289   10784.0955     538.7567     605.7231     469.9320     382.6324     302.6822     213.2952     272.9582     369.8826     241.9214     219.3552     312.9557     381.5649     264.3533     278.5414    2551.8643     846.5004    1626.8177     904.3589
     290   11392.8489     773.9428     586.7681     601.0203     520.3626     311.5127     244.2264     253.8965     230.8029     267.9027     255.1075     418.3163     488.8570     340.1224     469.7047    3069.5413     572.5182    1354.2463     634.0003
     291    9375.7130     461.5358     441.8339     415.8390     355.8026     320.9219     299.9809     242.0126     282.8915     330.8367     290.0791     256.0570     227.9138     303.2878     406.0249    2541.6116     531.0671    1040.8849     627.1318
     292   10831.0347     794.3458     482.8068     337.6835     410.2385     379.8390     371.7730     301.9556     267.7294     215.3116     243.3883     244.7369     242.5269     278.1415     470.7784    3231.8711     593.1066    1033.5813     931.2204
     293   12776.6062     557.2979     577.6035     436.7881     322.8665     591.1978     603.7233     337.8074     230.9647     241.2046     296.0276     450.8965     732.0293     680.2567     436.5862    3421.5795     801.4367    1265.4932     792.8467
     294   10048.2336     616.5901     378.7943     233.3948     227.0048     368.3412     382.7671     372.1557     287.5803     359.0521     341.9295     289.5856     293.4586     360.2518     385.0981    2344.3961     479.1985    1679.3545     649.2804
     295   12687.6102    1023.4970     492.6911     300.9105     301.3795     345.0918     402.5094     289.1699     356.1953     472.3888     358.4473     293.4838     354.6056     332.5080     353.8373    3591.9913     490.9881    1900.1969    1027.7186
     296   10197.9735     319.6111     202.9653     174.6206     175.2031     240.2314     274.0010     309.6543     250.2222     349.2413     304.4077     231.1659     270.6453     327.6852     373.6107    3035.6791     677.8399    1628.7618    1052.4272
     297   11256.7378     850.2817     514.7678     612.6178     439.5091     266.5024     284.9168     373.1723     300.4738     205.1349     214.2219     308.5964     327.0250     276.9037     326.6794    3457.2601     599.5355    1158.2813     740.8580
     298   10645.2865     526.2944     581.6826     398.6683     215.0842     203.2508     270.3604     254.7160     250.8986     357.6058     607.2943     692.9866     387.5619     289.9987     381.6743    2859.3185     440.1912    1209.9915     717.7082
     299   11362.6867     477.4234     441.7139     330.4126     281.5170     330.3190     385.6329     317.2338     428.4802     473.0025     452.8457     319.7626     236.0477     263.5883     458.1550    3387.5918     705.3598    1438.5415     635.0590
     300   10547.4116     567.9420     390.5533     377.2117     312.2852     348.0838     261.6774     282.8508     323.9078     230.4370     238.3245     281.3134     341.2515     243.9469     278.5293    2949.4366     563.4682    1598.5289     957.6635
     301    9486.0077     480.2336     366.3907     238.9628     206.5409     221.2553     240.5804     199.6386     230.0515     311.9224     351.4487     226.7269     212.1031     366.9366     374.9620    3126.9890     516.6505    1094.2697     720.3449
     302   10856.5224     825.3886     534.4368     329.1544     276.6719     188.9709     177.7814     174.0785     164.2265     177.0984     214.8537     259.3777     429.3891     355.1230     425.1143    2779.6962     818.1067    1874.9905     852.0637
     303   10532.7520     312.2449     205.9064     177.6205     188.0679     209.5448     292.1096     424.8741     320.2546     279.4074     336.5276     239.6614     206.1524     208.7794     269.1133    3769.6541     649.0212    1589.4342     854.3781
     304    9865.4106     310.6073     217.7704     224.8186     303.9933     395.2520     442.0656     339.6214     487.6462     443.2580     242.3827     191.3067     192.3359     200.1136     229.0299    2858.5775     522.6712    1413.3398     850.6205
     305   10438.4639     628.1256     514.7303     335.0547     239.9530     307.3618     536.8008     661.1190     469.7636     366.5093     240.1915     278.6850     258.9510     242.5403     354.2059    2380.6917     632.7472    1340.1933     650.8398
     306   11928.5425     882.3474     689.0854     822.4732     594.6325     377.4582     406.7932     308.9403     251.1239     194.9046     185.7106     181.8014     178.9769     197.2635     310.2970    3406.8521     715.7520    1344.8702     879.2599
     307   10094.4475     372.6106     305.2275     252.6591     187.9890     202.3104     192.5393     189.9240     188.4230     229.0248     270.0992     304.0468     293.5945     383.2991     373.8820    3310.7805     622.4746    1470.2971     945.2660
     308   10369.4960     522.5206     341.2684     247.4476     178.3858     160.1951     170.3766     185.2644     200.8480     230.3452     269.7541     339.4402     228.3568     235.6439     343.5806    3866.4413     555.9595    1402.2173     891.4505
     309   13499.2940     792.1248     510.2620     259.2470     218.8771     264.6878     399.3479     628.6867     534.2109     401.9514     322.0928     334.0144     466.1125     516.0234     558.7678    3386.6913     577.9627    2320.7770    1007.4566
     310    8841.7793     336.9772     343.5399     398.3272     303.5515     258.7942     222.9662     232.2284     242.1693     242.8622     290.1786     347.3742     360.6186     253.1559     263.7405    2393.0877     425.0832    1333.9258     593.1986
     311   10706.2524     594.8847     450.0948     328.5356     357.0391     353.9069     283.4456     219.9832     213.9228     214.4554     313.9454     446.7780     477.5270     288.9574     307.9696    3486.9865     568.8026    1175.1087     623.9091
     312   10778.1392     591.0059     315.1656     261.1666     230.7227     209.1184     209.2917     217.4907     264.1699     238.9224     194.0467     275.8633     448.9411     397.2127     461.3583    3642.4529     506.7917    1408.1339     906.2847
     313   12545.4542     694.5381     597.6921     606.9040     439.8847     366.2634     382.3868     326.1663     252.9022     238.5636     267.5623     263.5956     328.1241     423.0865     387.5981    3267.8000     478.1346    2137.9894    1086.2624
     314   10322.6284     375.9994     341.8368     390.2771     336.0316     282.1477     331.7040     356.6276     279.5891     245.1281     207.0704     208.9815     247.1055     261.1137     281.2432    3147.7588     445.4402    1779.0927     805.4809
     315   10159.9327     405.9309     330.0038     254.2022     236.5616     277.6426     347.3583     271.8266     214.4258     213.9747     250.2986     228.6734     257.8611     425.4806     531.5524    3082.8305     524.2546    1734.7891     572.2659
     316   10397.8850     327.1032     206.4072     172.4852     183.0269     247.0601     252.1522     281.3741     264.5988     335.7571     477.7244     325.9884     210.7070     208.1211     278.5871    3295.0081     699.8415    1729.2181     902.7246
     317   14101.9883     692.0500     673.3782     363.6106     313.7458     376.2033     275.8447     253.3397     280.3613     339.0475     650.5967     605.1980     824.6073     501.5995     480.8858    3301.0636     848.3400    1982.1861    1339.9302
     318   10062.1282     602.4473     371.4412     441.2681     440.5208     351.9320     240.3825     197.9745     172.3191     178.6528     178.9665     237.1546     319.9550     360.7589     492.0269    2912.9209     573.1525    1283.2141     707.0406
     319   10537.3808     418.6664     294.3760     271.5016     268.6995     281.4990     275.8182     239.9255     179.5722     195.7328     201.7987     203.8650     198.9642     334.0630     472.7699    3480.8311     667.9622    1482.5323    1068.8031
     320    9903.6055     492.6313     389.1807     365.5775     295.9850     271.1338     251.5347     253.1923     238.0154     268.5711     349.5600     400.5616     379.9521     297.9839     259.9480    2871.2281     411.0708    1287.0398     820.4393
     321   13298.9682     729.2468     449.0200     303.5362     260.1944     331.5423     391.8681     307.7775     372.3369     609.0625     918.4452     933.3686     581.6772     379.1981     365.8130    3173.0766     691.7612    1638.9522     862.0914
     322   11529.7568     335.2695     261.4187     343.1860     409.7028     353.3980     520.8690     402.0450     373.4661     432.5185     414.8630     333.0063     326.6449     348.0136     334.3337    3244.1502     868.0924    1370.4156     858.3636
     323   12837.0647     488.2403     425.3978     468.2235     404.0091     324.1023     367.7112     378.6834     536.5645     437.1193     461.2694     511.8955     489.0275     290.4257     285.9414    3467.7519     782.1067    1785.8790     932.7162
     324   11869.1032     461.5264     384.9783     517.5440     391.8023     375.8216     508.3587     307.4684     311.6672     450.6939     387.2043     370.0402     294.8874     302.6173     351.7885    3118.9984     766.2725    1828.9809     738.4528
     325   11129.7382     456.5659     281.4157     209.2528     174.5810     177.2416     213.8993     231.3208     232.4603     269.4016     356.5356     310.9550     449.0715     545.7866     477.0082    3669.1586     656.1813    1344.9241    1073.9783
     326   11401.0630     679.5609     467.7677     289.9533     242.1274     374.3217     405.2671     263.0342     243.8481     356.8988     436.3986     461.0301     367.4456     366.2608     353.4410    3408.9026     830.0826    1141.3339     713.3884
     327   11413.3041     582.0099     509.5135     467.4642     454.7715     395.1449     313.0792     302.8431     334.4702     478.3269     433.5909     332.7452     293.0366     342.1106     350.4261    2959.6745     473.7999    1579.6547     810.6422
     328   11125.7275     764.7884     562.2211     451.4582     404.1625     380.3236     235.1290     200.6437     225.6107     371.6580     440.1697     475.1495     473.7051     342.6844     385.4308    2224.6751     581.8538    1692.4948     913.5690
     329   11840.3636     423.9846     255.2602     223.7192     329.3497     359.7907     452.0096     598.6591     524.4598     599.9975     786.1633     605.8757     368.6206     232.2676     307.7696    2508.5438     492.8310    1772.0163     999.0453
     330   10367.4394     921.6624     348.5939     336.5341     333.2766     321.4034     334.4987     264.4188     273.6204     475.8681     451.7462     260.4202     257.1810     378.1996     327.1455    2672.8834     433.0252    1094.6028     882.3591
     331   12237.9364     469.3981     394.7718     405.6521     337.0703     261.8032     242.5377     237.5326     316.1426     394.0554     384.2061     329.0630     365.3503     370.0691     398.1600    4321.2649     562.6570    1538.4182     909.7839
     332   10613.3764     742.3706     354.4568     274.3676     214.8583     266.8581     475.7931     540.0178     351.1617     295.4143     311.4388     274.7139     226.9745     321.3844     585.2459    2894.0765     510.9158    1431.3277     542.0006
     333   11200.0097     622.6863     312.9335     237.1076     271.5395     362.9921     315.2095     227.0143     217.8897     209.9657     267.8987     380.3532     551.6369     590.5747     601.9357    3281.7092     631.0386    1426.1370     691.3875
     334   10347.9115     552.8174     481.5032     329.1450     291.3665     286.5903     270.0787     307.6100     320.8561     248.1986     226.1058     330.0615     307.8234     356.9725     603.6987    2605.8678     514.6824    1334.4805     980.0532
     335   11901.5177     537.5578     311.3279     354.5094     434.7528     352.2619     536.3991     889.2338     705.8100     488.6295     398.8991     276.3513     265.3006     229.6706     247.0324    2134.9518     684.2307    1975.1793    1079.4198
     336    8702.5524     307.0287     217.3343     192.9093     205.2827     208.3634     202.6749     204.6420     239.0577     312.9483     296.7526     232.8502     239.5585     214.9461     257.1954    2831.7943     489.3241    1142.1966     907.6933
     337    9882.3486     620.6657     359.2378     260.6349     253.7887     279.3382     223.4873     212.7653     240.8028     344.9560     469.5821     429.0079     323.8668     299.5149     367.9357    2198.3406     526.0476    1713.3732     759.0032
     338    9730.4904     327.3940     407.8131     395.4487     268.6687     277.7347     459.2456     441.2171     377.6233     250.2088     232.1799     219.0160     278.6515     303.1458     295.2199    2728.3540     408.4310    1282.8112     777.3271
     339   11850.0085     677.7056     492.3303     528.2995     592.6560     553.6694     398.3170     317.6872     293.2366     307.9131     379.9447     419.7201     283.8958     306.6224     342.8117    2686.9233     533.0089    1729.5759    1005.6911
     340    9848.5059     308.5324     199.0991     191.3185     174.3857     201.0332     265.6737     308.0366     394.9459     500.4217     340.9681     424.1058     396.0903     382.9624     346.3994    2906.8025     485.5497    1442.4220     579.7587
     341   10400.8373    1103.3970     569.3131     387.4899     350.8110     303.8962     275.1672     207.9840     167.7753     166.3523     184.8856     220.3012     231.6263     257.4336     297.0056    3342.6608     538.9188    1124.8210     670.9984
     342   11531.5544     564.7320     456.9550     275.2909     258.8921     340.0633     397.7551     362.6777     422.4546     486.6945     346.1254     337.9546     387.0554     292.8182     418.3268    2756.0207     899.2998    1656.1118     872.3267
     343   10652.2930     309.0835     212.0716     191.1161     317.4931     613.7107     606.7966     508.6727     388.0466     481.8936     428.5515     339.6838     313.5767     230.4350     311.6596    2518.6058     730.0868    1445.7231     705.0865
     344   11432.3496     600.0923     583.2226     517.9018     330.6106     307.4262     302.4311     341.3302     395.7317     518.2042     582.0051     419.7122     311.8420     245.2149     307.6987    2616.2349     510.9748    1409.8575    1131.8588
     345   10691.8774     738.2381     560.8994     293.6772     278.5508     355.6079     434.6380     398.5285     280.7551     385.7589     340.5372     479.9034     468.6061     366.1812     449.8253    2803.9935     608.0461     979.8467     468.2842
     346   13126.4663     415.7392     421.4602     319.9632     509.1360     474.7905     549.7822     408.3055     319.9893     320.1508     297.8056     362.3589     396.8416     449.1375     795.6195    2810.8991     624.6542    2353.8880    1295.9449
     347   12786.3798     685.9021     569.6847     316.6931     259.1556     213.4367     200.4042     204.2693     244.9761     323.7022     384.4034     309.2384     362.0167     410.2732     308.9095    4823.9940     455.0874    1769.5172     944.7160
     348   10640.3445     538.5083     407.1971     469.3580     293.1197     203.9490     206.3168     335.1579     474.7741     512.5857     338.0728     256.0631     275.1400     366.4494     342.5848    2596.3703     677.7262    1572.8715     774.0998
     349   10398.9643     589.9167     349.3779     244.6734     202.0140     186.7145     213.0056     278.2596     273.5193     264.0261     303.2001     352.2422     420.1562     518.8142     533.7721    3015.6158     426.8162    1579.2554     647.5850
     350   11697.5397     508.5858     407.8929     375.1487     442.8496     286.6696     220.2556     215.5826     249.2366     370.1879     575.0702     554.2135     432.0920     326.9687     299.3614    2780.9029     534.8045    2197.6441     920.0729
     351   11543.5541     933.4809     628.1180     526.4229     605.7244     533.4274     330.8044     295.6067     250.1321     233.7357     218.8077     221.2155     353.0532     265.5538     316.1415    2509.3640     600.4768    1457.2033    1264.2857
     352   11681.2251     399.1340     441.7368     445.8139     315.6344     322.0515     347.6279     412.2198     429.1119     316.3414     216.2700     226.1646     221.8676     270.1766     406.2144    3906.4596     737.9755    1321.2401     945.1851
     353   10874.8219     370.8133     221.1121     208.1691     309.1316     363.4408     410.0176     518.8453     540.9209     366.5531     224.6365     278.2328     351.3923     302.9287     486.6643    3044.7506     554.9595    1580.0045     742.2490
     354    9008.9436     542.6313     407.9507     337.1352     324.3379     242.1805     185.1471     189.6866     193.0803     176.4985     194.1421     204.5178     218.3889     306.5338     395.4474    2409.1231     484.4788    1295.7187     901.9449
     355   11714.5481     806.2461     458.8330     429.3778     560.8403     679.4734     503.9825     383.3365     337.9392     329.8158     248.9715     244.2035     352.5521     328.0851     351.0200    2902.1496     759.9465    1304.5442     733.2310
     356    7814.4150     616.7616     339.7831     232.6299     224.7356     241.6673     256.2516     337.9145     310.5505     258.9605     240.7126     200.6594     190.6450     188.2179     208.9193    1739.9032     371.4555    1349.6949     504.9524
     357   11441.7460     324.0291     204.8181     178.4221     161.3289     170.8259     194.7337     375.9158     317.9609     278.1243     261.2202     341.8834     366.0648     528.0181     446.9171    3679.8862     627.3927    1844.0393    1140.1654
     358    9923.8916     384.5982     314.2092     355.1915     464.9449     305.6240     228.9052     288.0949     315.2048     485.2648     403.1684     225.6682     205.5904     224.0443     303.8405    2134.0802     585.0299    1792.0775     908.3547
     359   11239.0328     438.2436     358.4932     571.2443     541.1553     311.4316     255.7522     251.5082     270.5855     248.9552     212.3811     359.9496     507.8555     434.2589     537.5923    2329.5174     701.9071    1836.0932    1072.1087
     360   11296.2198     600.7286     299.7429     355.1244     465.8574     495.6217     371.9747     282.9322     217.4821     211.9455     248.2168     283.2648     247.5658     227.1913     326.9821    3144.7185     604.6934    1714.8062    1197.3713
     361   10670.4313     364.1870     251.8688     228.1399     336.9064     397.6167     379.9559     380.6162     438.4663     274.3489     258.5028     381.6386     611.8104     608.1062     583.9558    2264.0350     640.7007    1475.6835     793.8923
     362   11910.9902     488.7603     642.5881     624.9690     381.5215     361.5858     437.0421     311.1506     248.5669     234.5888     328.6774     402.1405     406.5806     320.4500     389.3451    3189.0418     446.9112    1973.4276     723.6430
     363   10971.6692     457.6275     468.6885     265.2141     194.0588     225.7114     348.0940     331.8153     242.1161     250.7110     416.7711     543.5462     512.9087     448.1013     404.3623    2523.5989     761.6184    1977.1119     599.6139
     364   12629.8590     742.2676     397.7673     257.4346     218.5993     283.4187     480.3046     472.6804     396.7277     401.9327     383.3249     657.3452     542.0191     419.8303     560.6702    3555.1624     856.6825    1295.6821     708.0093
     365   10966.5735     618.2342     407.0145     310.0375     261.2342     259.4595     281.8563     218.1919     205.4894     228.7984     265.0910     232.4962     230.1910     341.8648     355.1121    3977.2843     575.3428    1283.5212     915.3544
     366   10460.4461     509.4190     651.4275     572.5717     347.8166     322.1650     263.8214     236.9300     231.2809     216.0450     218.4071     232.2747     264.9497     345.2915     450.4266    2549.6129     653.9359    1475.5556     918.5149
     367   11224.4675     662.6096     391.2073     442.3717     561.0244     364.5618     259.2191     343.6292     277.1899     304.6686     296.5917     239.8056     233.6542     267.5730     456.6835    3324.4161     539.2955    1354.3845     905.5819
     368   14388.6920     613.7157     513.8590    1027.9264     950.8804     461.8035     272.4389     287.8626     483.7673     448.1697     366.6741     316.6089     277.9470     263.7177     493.2173    3802.2812     792.0481    1841.7959    1173.9782
     369   11245.0546     662.9307     634.6487     427.2453     318.7475     323.2025     471.7073     554.3328     451.1177     266.4692     191.3205     183.3675     196.4566     254.2838     355.7078    2666.4554     890.3635    1578.9498     817.7478
     370   10636.8776     608.8229     519.6350     516.0816     355.3087     396.3459     308.2570     374.6310     390.4009     288.9455     242.2076     265.7091     277.8198     295.4678     386.8672    2453.5405     397.8794    1532.5183    1026.4391
     371   12103.7920     353.7831     299.3837     320.2888     287.9609     330.5965     414.1814     538.6702     447.0732     416.2318     316.5715     198.5663     205.6704     252.4971     370.5491    3608.0728     701.0325    1927.8021    1114.8606
     372    9645.7968     779.6656     370.1016     300.0235     431.0841     396.6639     343.5036     250.2992     189.5832     181.8529     184.8323     173.0052     183.2061     192.3319     282.5842    2941.8587     466.4810    1276.9650     701.7547
     373   11416.0100     727.5252     586.0640     303.1548     269.6939     288.2375     424.8944     338.4036     327.2314     334.1467     311.9070     231.4256     250.8327     235.5016     345.6861    4061.5342     585.2915    1183.6902     610.7895
     374   11229.0304     413.9810     373.9764     365.1424     224.6552     223.9937     283.5525     302.1694     307.1995     296.0826     270.8919     243.7292     297.3852     328.7792     431.3069    3956.8200     525.3838    1522.2912     861.6902
     375    9360.9989     321.2979     220.8177     287.2061     302.8529     270.1758     282.6082     331.8003     366.5144     334.2540     414.6397     393.3524     336.7929     293.8184     290.9357    3123.9178     380.7861     934.5545     474.6741
     376   11732.1533     730.0780     601.0539     448.4572     382.3457     291.9782     274.1825     234.7045     206.8450     254.1977     376.7083     374.4809     462.9134     751.4866     703.3277    2281.8385     580.9171    1891.6123     885.0256
     377   14432.6980     527.4560     348.6373     444.6348     756.0726     669.2116     644.9272     679.9907     542.3404     466.6266     535.6397     424.1708     282.4329     259.6366     282.7146    3857.4633     693.2148    1856.2341    1161.2939
     378   10701.2148     376.3666     369.8350     347.2737     366.6854     375.7745     475.3463     480.0768     453.1705     269.9424     233.3857     189.5458     199.4504     270.0745     339.0918    2537.4481     463.5500    2141.2811     812.9161
     379   12693.5970     450.2097     427.9312     406.7543     357.2941     364.8915     282.5130     230.7840     324.8811     431.1167     480.2099     551.2471     519.2578     287.7027     412.4452    3748.3200     791.2941    1422.1453    1204.5992
     380   11238.1869     817.7074     524.8187     365.2230     278.5950     283.8803     353.0199     393.4683     343.0414     346.8840     364.1278     287.2427     280.5304     343.5225     636.6489    3033.3461     544.1439    1060.8152     981.1716
     381    9356.4245     565.8232     362.5922     463.0221     521.4201     256.6894     193.0018     184.2158     189.0986     180.6504     192.6365     178.5601     216.7703     333.6104     371.0746    3145.2358     481.8263    1057.7792     462.4178
     382   12639.0851    1161.8712     508.9612     442.4054     510.3001     411.1174     370.0316     483.7421     493.0489     313.6337     248.0862     229.0383     295.3094     405.5418     403.4913    2857.1497     559.7019    2047.4235     898.2314
     383   11519.8499     693.4313     610.9524     394.3827     300.2641     293.6321     280.8405     408.0741     328.7087     282.7357     258.7462     288.8759     247.0025     249.1301     347.0248    2941.8868     532.7444    1811.1705    1250.2470
     384    9880.9150     840.4951     440.1936     371.5367     285.5266     296.6578     348.0531     291.7462     221.9794     242.9974     233.1102     254.2775     276.1946     442.1722     481.1983    2953.9634     339.8556     897.2193     663.7379
     385   10832.1766     832.5773     716.2721     421.1211     351.2326     219.1834     193.0451     209.1070     246.5757     282.6277     252.6900     186.5420     169.0388     185.7003     281.4910    3031.8436     564.3979    1807.0265     881.7048
     386   10349.7763     469.3851     480.1632     475.2486     378.8614     317.6757     348.3855     283.6184     302.1826     333.7870     289.9565     233.2567     229.6436     210.1362     227.8700    3199.9500     549.3874    1068.8019     951.4665
     387   11995.8769     792.1158     554.2079     335.3797     238.6311     271.1537     272.3655     297.1379     292.7777     341.3539     283.7440     249.6921     408.0603     393.4652     617.7447    3458.2028     624.2733    1565.7624     999.8088
     388   10714.7400     636.5118     347.0241     238.4123     253.9308     328.7149     384.3348     322.0227     316.0073     406.2012     494.1318     388.6583     322.6337     339.6699     413.5977    2618.6534     666.8257    1407.9272     829.4824
     389    9890.3761     753.5065     385.7146     256.1078     201.8690     204.3098     234.8077     273.8402     292.0608     279.0875     364.0298     350.0031     292.4283     337.7838     418.2284    2769.8640     490.3789    1273.7032     712.6529
     390   11068.7461     538.5722     377.7841     417.2132     258.7187     201.3851     189.9515     216.3144     217.8067     225.7301     218.0837     305.9698     361.8148     467.4907     381.2539    3163.2443     721.4079    1975.3696     830.6351
     391   11707.0493     470.6924     474.5804     332.0967     207.2883     201.3975     233.7456     298.9958     378.8336     594.2114     627.9584     379.7024     365.2464     509.0352     673.3630    3426.3953     653.5904    1156.0569     723.8594
     392   12204.0394     683.4168     548.4068     441.2393     567.3160     345.8766     275.9209     313.3815     299.1473     409.2822     447.0150     289.1190     418.8975     427.5071     394.4465    3140.5443     764.2416    1199.2534    1239.0277
     393   12057.8025     515.9046     349.7391     398.7425     522.8124     495.0319     414.7798     367.3583     308.8182     204.6165     218.3727     329.4602     323.8471     300.5189     334.8588    3751.4860     491.3973    1700.7015    1029.3567
     394   11937.8819     649.6379     854.1532     608.6922     367.5138     265.5539     246.8599     261.7006     259.3984     241.0769     302.3956     366.0859     378.8600     307.2003     311.8452    3204.2170     700.1566    1744.0272     868.5073
     395   10856.6220     427.0055     344.8844     418.5894     425.5970     256.9286     174.6261     175.0468     213.0350     307.3411     347.1360     446.1529     490.7215     377.3460     370.1579    3448.9015     547.8631    1331.3441     753.9451
     396   13368.8322     827.0570     482.5575     375.9892     352.7539     391.4852     792.5244     910.6955     611.4822     484.5788     446.2075     431.0575     287.3494     225.0639     274.8344    3274.1508     772.8840    1631.6285     796.5324
     397   10100.3760     503.6216     272.5157     357.6902     487.8076     493.0383     472.6328     478.8666     341.4653     313.4947     283.6677     274.6432     255.5188     241.0822     333.9083    2547.8616     481.2545    1236.9126     724.3944
     398   12473.5562     665.0841     446.3440     271.0346     269.1666     366.3666     354.0306     247.3123     275.2687     335.9991     324.5039     291.3532     567.3933     686.4952     456.9273    3337.1552     793.7155    1700.9049    1084.5009
     399   12927.9168     695.4897     614.9628     630.4140     365.4019     461.9424     539.3560     355.7829     395.0428     305.9331     246.4512     322.3127     309.0036     310.6038     381.4357    4078.1571     728.0044    1220.6111     967.0115
     400    7882.5981     299.2620     196.9210     171.2456     168.4763     174.7576     154.4305     162.2301     175.4130     181.3823     256.2962     314.1401     226.7424     239.3767     349.3526    2410.4454     487.9416    1237.9275     676.2572
     401   11905.8811     574.3010     605.1507     664.1202     504.0901     340.7404     248.8510     204.7411     185.2616     180.2481     179.4143     170.7217     173.5161     225.7611     339.7167    3346.4495     891.1163    2098.8422     972.8391
     402   12095.9043     469.5076     393.5995     372.1447     407.2891     478.5613     311.9825     284.4252     425.6059     708.8619     654.1386     706.0548     529.2274     314.0939     354.6163    3118.0911     670.3102    1167.2765     730.1178
     403   12061.0675     526.2367     365.9545     367.2377     462.7274     454.4780     328.5456     233.2301     262.4357     272.1598     282.6689     352.7253     551.6238     457.5816     374.9820    3211.8456     866.1175    1694.3999     996.1174
     404   10260.5869     355.6144     284.2840     391.8577     395.0547     376.0186     323.3368     251.1647     230.1264     227.5863     239.5214     241.9818     289.3649     361.3137     392.2547    3469.7377     449.7385    1396.8543     584.7763
     405   11470.6907     861.1132     343.1642     242.2115     235.1405     340.5725     398.2777     334.6036     395.3748     382.9901     320.1020     235.7438     282.4602     407.9040     378.2195    2981.8670     617.2050    1825.0610     888.6800
     406   11801.3647     787.7741     334.9712     268.1106     289.8941     397.3641     405.5073     333.2999     317.5527     398.9948     347.7670     249.2447     316.1044     471.2638     505.6933    3413.7701     713.4390    1576.8429     673.7708
