#Frame         global     SA_00002     SA_00003     SA_00004     SA_00005     SA_00006     SA_00007     SA_00008     SA_00009     SA_00010     SA_00011     SA_00012     SA_00013     SA_00014     SA_00015     SA_00016     SA_00017     SA_00018     SA_00019
     269   10400.2748     298.9273     210.2398     178.3496     199.4649     308.8515     369.1561     255.2876     442.8072     373.6067     241.7408     306.6807     303.9894     365.9800     321.6476    1262.7954     461.8407    3748.6866     750.2230
     270    8992.0220     354.6008     244.9760     208.2338     202.6180     204.5428     325.2731     440.4955     355.3495     277.4105     298.6791     327.9746     362.6613     362.1051     352.3085    1102.8840     415.4109    2575.6692     580.8294
     271    9500.9997     308.1348     197.4550     165.6723     159.5754     172.4072     182.8478     258.0155     362.1890     513.3214     487.9334     378.9218     331.9141     372.2620     283.9996     859.2734     373.8126    3357.9983     735.2660
     272   11255.5686     497.8980     485.2308     408.6421     546.2386     693.2921     451.1518     248.3844     265.5699     252.1186     240.2950     305.6261     273.7374     231.3154     273.2263    1576.4336     385.2649    3123.5345     997.6092
     273   13213.1719     796.1801     783.1096     728.4526     385.2824     362.0673     317.5794     308.2278     361.1918     350.1588     290.7446     275.0426     259.3771     260.8596     382.2111    1466.7951     706.1637    4333.3994     846.3288
     274    9280.2289     445.8019     307.4943     258.0204     250.9301     351.2100     407.5294     330.1990     247.2234     214.2795     236.8485     373.0099     220.1802     177.7062     203.3722     858.7410     322.3422    3291.5465     783.7940
     275   13493.9899     568.4703     629.7079     502.8884     321.8802     301.9706     365.4224     389.3792     461.6486     588.3211     459.7498     300.5513     272.1206     307.0650     312.6889    1955.1104     631.9447    4291.1795     833.8910
     276   10567.6917     627.3307     558.0700     481.9148     301.9390     220.6945     196.9616     226.1020     275.6285     467.1586     547.9781     310.0637     266.6323     265.8249     311.5008    1641.4989     449.6991    2524.9344     893.7598
     277   11212.5320     885.9540     413.9852     289.5435     277.3674     315.2726     328.4268     341.4819     479.8221     378.0932     290.8425     257.3052     417.4030     338.9772     406.9492    1365.7184     653.0079    2874.5275     897.8544
     278   10971.6426     842.8899     425.3270     337.4342     288.1636     251.1653     301.7947     343.5412     254.4396     293.6782     261.6723     340.3520     318.3871     252.7669     269.4213    1182.9430     599.6767    3375.2229    1032.7669
     279   10915.0487     619.7346     548.9472     354.8652     288.6766     289.9585     313.1674     280.0532     230.0538     281.5316     264.4671     318.2512     369.0625     289.0793     282.2330    1191.2529     459.4136    3712.7415     821.5593
     280   12185.2967     476.4625     390.5143     424.2106     298.0137     355.6888     451.9111     474.2166     390.3936     347.5265     521.8153     680.4702     447.4889     301.6314     362.9283    1544.5647     850.0572    2990.0692     877.3335
     281   10988.1942     343.0151     296.6796     339.5682     383.6605     347.7479     259.4451     260.5622     214.0128     196.5357     304.2760     497.3361     629.9680     490.3210     410.7612    1506.9629     608.9978    3207.8035     690.5406
     282   10175.4013     460.9928     252.4688     198.8143     219.2363     291.4735     329.9485     363.6323     546.1820     487.2233     267.4883     211.0290     213.7549     224.8414     311.8523    1453.5002     485.6253    3047.3075     810.0305
     283   10839.9945     376.8700     317.7279     450.8857     583.8658     467.7412     363.6506     302.1094     360.4306     414.5654     377.2043     387.8874     297.3021     261.9372     250.2631    1409.9025     367.2704    3003.5169     846.8639
     284   11706.1578     681.0541     694.6272     378.4289     358.2467     228.2985     256.7630     332.3912     348.1183     275.6299     264.2355     223.8459     217.8145     322.9311     333.3969    1370.7462     715.0600    3828.6325     875.9374
     285   12736.4608     347.5109     328.4465     401.3907     263.5611     279.7216     415.0986     757.2269     976.8736     630.0543     376.3582     320.5163     298.7639     361.1783     401.8995    1910.3576     489.8335    3305.0508     872.6185
     286   10377.0962     316.4389     223.9282     215.0180     218.9902     226.1868     257.8217     305.1524     378.4244     441.2011     350.2169     253.7783     218.8375     216.5797     265.8512    1735.4637     451.9623    3450.9638     850.2811
     287   11113.2217     471.5853     360.4054     398.0551     302.5686     257.7227     276.4686     307.0363     409.9956     429.5164     369.3703     245.9534     238.6739     388.2233     422.7440    1748.8220     371.4774    3309.7991     804.8043
     288   10796.3187     388.7841     392.1707     348.7862     341.7985     409.8652     368.3849     426.1859     447.6657     278.4052     190.0531     184.2238     208.7833     291.4048     626.3791    1403.1801     406.2012    3155.0506     928.9963
     289    9638.4706     307.9876     205.7749     253.6517     392.3079     611.7639     570.3995     377.8603     306.2729     231.5139     222.9314     268.9368     318.5862     249.8881     263.5858    1271.0647     511.8449    2649.2880     624.8120
     290    9976.8198     440.6374     266.8435     226.8325     249.5608     274.4090     240.3054     261.7112     243.4969     239.2178     237.4317     278.3702     257.1939     254.8439     446.1550    1399.5475     630.8248    3234.2764     795.1618
     291   11349.3859     527.2611     314.5315     362.8021     255.6213     236.3003     206.3653     203.2689     202.5304     244.5284     373.8437     420.3564     271.3817     274.3968     357.0080    2213.7359     638.5579    3143.6020    1103.2940
     292   12157.4893     408.8255     281.4225     358.6390     573.7328     583.3034     544.1828     381.7419     465.6929     327.6399     313.3572     358.3895     360.1911     329.4075     437.6370    2108.3877     800.9674    2603.2659     920.7052
     293    9155.6955     387.6002     354.6174     315.5834     425.2789     406.5050     366.5084     313.2901     210.1967     210.6904     258.6705     274.1870     266.2381     279.3645     257.1821    1144.6389     352.5960    2461.3967     871.1512
     294   10559.4428     773.2784     592.5755     437.3074     345.4046     299.9862     207.3864     182.4010     182.7180     184.9352     255.6564     268.9036     216.3828     186.3807     208.7369    1414.6417     543.5523    3422.4793     836.7164
     295   11108.1919     462.4123     380.7630     395.5639     413.0770     350.3086     281.3083     258.0033     325.4682     339.3265     232.8170     257.8499     229.8638     198.6711     218.7556    1336.7924     480.8401    4101.4933     844.8777
     296    9526.8666     826.7494     429.7777     245.0228     183.7549     161.6027     170.1250     153.6689     180.5402     198.0358     242.6691     257.6460     410.3429     423.2562     356.8589     982.6804     436.9279    3070.0565     797.1511
     297   11072.5257     325.7296     222.8335     206.0026     202.8498     204.5186     282.3221     365.5918     315.8802     276.6183     292.1145     298.2088     295.5266     450.5027     491.4238    1605.8623     622.6198    3565.0250    1048.8956
     298    9684.9374     528.2639     314.5085     268.7140     305.9008     322.7115     379.3059     346.3407     323.7191     445.8043     447.1694     421.1998     427.3414     354.9773     398.2338    1130.1058     428.3646    2144.4107     697.8661
     299   10214.9453     315.3413     321.1954     554.9900     343.9481     252.7677     213.5986     221.2269     207.0964     216.6507     329.8068     430.6443     397.2227     325.8105     310.4956    1957.3586     582.5411    2485.7653     748.4853
     300   13007.3592     725.3444     643.1215     435.2322     454.7544     406.6173     362.8537     369.9347     421.4297     465.6427     511.7158     419.1988     332.8470     281.4655     344.8800    1224.5515     495.9070    4293.5337     818.3292
     301    9163.4377     507.4152     399.5750     333.7300     261.0325     225.7772     197.5883     203.5721     203.4968     222.1445     226.4893     250.8393     419.5288     461.4824     532.6997     992.3601     352.7751    2508.0592     864.8721
     302   11148.8604     524.2244     356.7458     327.7626     315.3962     299.8868     317.7519     330.7135     365.5967     329.3887     287.8719     342.2615     389.6925     579.2197     542.5840    1344.8318     334.1679    3295.5919     865.1726
     303   10053.5857     594.8261     373.7927     220.7462     223.2497     277.5615     398.9170     312.5050     233.3960     210.9476     301.7686     338.4184     244.2748     253.7332     349.5151    1756.1648     512.6874    2518.3034     932.7782
     304   13604.3331     637.1984     599.4375     466.7388     325.3075     342.3082     341.2562     239.4666     212.1841     316.0212     464.1790     393.3491     281.1695     250.1246     411.7086    2662.0599     684.5632    3564.1417    1413.1192
     305   11323.0086     750.6092     386.3573     333.2463     415.2312     364.6921     303.5476     266.5058     249.7966     329.4753     493.2215     345.9421     218.0068     195.3554     217.0387    1490.9524     667.8223    3322.6986     972.5094
     306   11885.0085     567.6321     527.9289     481.8060     509.3379     361.1452     262.8750     254.5947     219.7182     245.1369     209.9501     256.4540     370.7488     447.8391     517.2018    1412.9581     716.8967    3466.4257    1056.3591
     307   12812.9962     671.2908     614.5812     369.5974     268.6159     277.7824     380.3220     435.6229     509.8888     441.5190     560.5623     303.6886     295.7283     380.2566     407.0589    1525.6370     574.6060    3918.0530     878.1854
     308   10503.0953     487.7228     503.8073     331.7912     316.5743     278.8086     272.5131     225.6819     205.0627     249.8813     366.5071     425.4403     398.6823     474.6884     439.5814    1175.2373     512.0683    3293.4222     545.6247
     309   11904.9041     598.0043     404.9068     276.0626     351.6959     383.0562     307.7768     295.0094     359.6793     435.4018     463.9818     650.2928     531.0086     284.4035     265.8880    1424.1731     542.1578    3470.7678     860.6375
     310   11553.0282     564.1871     332.6211     299.3214     393.6559     434.8073     332.5711     536.7596     479.0365     482.2590     279.1355     220.3764     224.4447     337.9981     468.3079    1542.9939     648.8349    3108.2937     867.4239
     311    8802.0953     305.0190     213.3576     189.8001     185.1695     169.7362     171.8244     263.1573     269.4827     286.3527     227.2516     258.2212     408.1480     405.3512     337.0479    1043.4750     572.2682    2984.4379     511.9949
     312   11750.0676     847.0091     449.0578     330.5267     316.9001     360.3179     398.8658     441.9142     424.9087     287.7261     229.6849     236.2158     257.1178     255.1379     245.3150    1462.8301     380.3816    3558.8666    1267.2917
     313    9820.6881     630.3289     518.3833     296.7554     250.0463     202.5534     224.1947     273.5065     236.4698     221.1830     222.2681     205.0375     207.7181     247.1505     280.4146    1743.7563     546.1426    2717.1140     797.6651
     314   12568.6828     566.0828     560.5096     526.2733     769.0604     664.7560     591.3172     460.7787     307.0730     344.4168     280.8871     354.2382     335.4487     255.4385     244.7588    1466.0557     555.7623    3428.2417     857.5838
     315   11647.3624     403.4005     386.2123     375.4073     350.1965     606.5436     687.7914     545.0503     346.5776     234.0161     194.1440     213.4024     346.6386     429.1726     454.2166    1486.7098     888.4032    2923.4193     776.0603
     316   11592.2492     314.5359     214.6539     243.2602     287.8264     366.4624     375.3791     363.7581     626.9755     715.5169     457.8444     355.6880     259.6292     282.3040     368.1755    1977.0740     777.9346    2638.0265     967.2044
     317   11597.2904     573.0664     362.1449     238.6569     231.3133     253.4091     291.4848     288.1132     270.0020     420.1705     692.1330     797.1790     401.3268     326.2675     378.9345    1470.6929     505.4755    3258.6717     838.2482
     318    9100.7206     366.5320     307.9518     382.9841     261.9994     262.8312     211.9015     207.1529     238.6542     339.4366     346.2249     289.4029     372.6974     380.9608     412.2682     887.9297     369.2460    2580.7842     881.7626
     319   13068.5129     647.5345     324.3262     242.2138     221.8030     195.2122     243.8561     283.3892     322.9371     294.0747     277.4268     293.9232     512.0475     538.6425     466.2564    2011.0068     565.7445    4483.3752    1144.7433
     320   15294.3455    1348.8135    1234.8945     779.0365     379.9208     364.6800     360.7773     342.9655     323.8734     246.5950     260.6352     288.1933     467.8938     390.4328     421.1881    1960.8606     642.0818    4498.1244     983.3791
     321   10763.4810     332.0139     236.2266     217.3850     209.2274     241.4393     296.5216     336.6581     237.3814     199.0314     205.2073     198.8826     218.2082     254.0173     302.5085    1968.8899     511.0533    3793.5494    1005.2798
     322    9168.9047     669.5337     320.2639     218.5158     248.5564     229.5010     213.3120     215.5866     251.2896     272.0972     279.0133     234.9195     201.2609     224.0175     286.9481    1227.4671     405.6520    2953.1187     717.8514
     323   14015.6740     549.5716     476.0844     774.6559     895.9163     572.8687     368.4199     388.0329     278.8800     229.7454     337.1269     452.9174     412.5767     370.4969     363.8934    1448.9514     451.1564    4559.6140    1084.7659
     324    9713.4823     486.6804     599.0468     548.0184     262.4127     193.6197     168.4702     169.5851     160.9538     184.7291     258.6391     346.7945     301.0996     315.5883     398.9419    1189.9105     472.4875    2839.5349     816.9699
     325   10440.4156     340.9762     275.6765     252.6590     233.5999     231.2086     218.0477     304.5392     359.3562     467.6629     421.8132     339.5886     365.8850     370.2603     393.8281    1471.3134     421.9352    2782.5484    1189.5171
     326   11626.1807     459.0876     451.2767     498.4902     347.6397     318.2617     424.1297     288.4759     203.3816     196.9147     205.4051     220.0240     307.0371     286.9598     321.1401    1894.0250     471.2027    3630.6335    1102.0956
     327   12512.4338     356.6081     360.6466     396.3846     364.2942     379.7585     282.8297     270.7119     374.2700     557.1212     587.9781     355.1190     393.6702     315.0903     337.0157    1948.8389     509.8484    3943.8459     778.4027
     328   11318.4068     552.1481     405.5339     366.1357     366.5656     412.4319     303.3133     226.0325     202.2810     203.6788     293.6684     522.9541     603.2204     409.1082     365.7631    1992.1088     463.0913    3156.7066     473.6651
     329    8959.2114     470.6061     357.4252     210.3634     203.4628     297.2258     325.2817     266.1781     200.9976     190.8425     181.3010     177.8521     185.2453     215.1352     244.5978    1192.1985     471.2027    3157.4738     611.8218
     330   10315.5420     666.4241     338.5267     506.9989     737.0584     436.2597     315.9108     264.3487     203.1215     192.2885     200.2640     209.4739     257.2611     323.4071     276.0795    1284.8192     481.5553    2976.6037     645.1407
     331   10357.0865     499.0322     615.2304     419.6457     282.6636     257.6009     195.2145     195.5980     203.9755     204.7076     208.2804     193.1672     184.9205     219.0723     395.0089    1529.6576     598.3119    3369.5696     785.4296
     332   13134.7494     575.8011     505.8304     326.1833     330.3599     366.0617     659.8102     911.3599     643.9603     406.2665     285.5600     266.3571     360.2269     352.0017     413.5234    2137.2233     600.9607    3392.6036     600.6594
     333   11110.5003     416.0900     443.5980     657.3983     540.2849     414.6789     339.9663     381.2500     275.6053     258.3020     385.8454     543.1787     427.6958     359.3473     300.7495     969.6398     471.2955    3019.6903     905.8842
     334    7128.7565     309.8260     220.9813     201.9729     206.6573     202.6560     191.7504     221.4569     242.8528     222.9253     191.6645     189.9090     186.2024     191.6685     215.5403    1012.1320     385.5075    2230.2814     504.7721
     335    9498.6974     572.1210     498.8947     514.9324     449.7056     303.7516     327.2205     310.6851     306.0113     386.4523     444.8716     298.2204     215.3426     209.6774     243.3858     963.4436     426.9309    2320.0057     707.0450
     336   12841.0157     527.0161     499.9696     527.0151     551.8941     309.0832     266.1101     332.6682     388.9755     394.8343     406.2555     472.8511     406.7597     259.5158     398.3448    1276.9404     692.5510    4017.4873    1112.7437
     337   10099.7793     748.2522     639.6070     384.5731     275.5142     376.6816     360.6043     387.6767     292.7748     274.7893     450.2230     401.4469     310.4292     235.1480     262.0424     842.1196     312.8588    2630.4038     914.6343
     338   12175.7643     576.6534     483.3992     744.5408     571.9572     548.2753     319.5782     249.1544     279.3241     384.7312     361.1147     273.5364     253.8412     324.2339     379.8730    1113.3801     589.7393    3735.8142     986.6178
     339   10696.7202     480.0462     375.4658     258.4722     263.9729     259.3944     333.1646     497.5135     540.3351     462.8440     406.2662     366.7415     302.4297     514.5062     573.5380    1120.8567     455.3557    2603.4559     882.3617
     340   13977.8941     446.0904     439.3267     374.6689     432.4439     639.9295     655.1805     344.3886     292.3439     255.7508     319.1088     347.8153     411.1715     474.2770     847.7785    2403.8223     658.2499    3867.3328     768.2149
     341   10032.6982     334.1005     236.8969     225.7446     250.7084     263.5246     277.4314     306.0925     261.0047     335.5961     355.5743     419.5515     364.7275     280.7072     295.5944    1577.4065     628.7764    2889.6064     729.6544
     342    8360.8514     313.9321     197.6556     162.6419     156.8236     149.9465     158.1398     151.1335     173.5022     183.4761     184.4575     181.0776     178.0012     195.3424     249.8940    1329.6810     421.3008    3268.0347     705.8110
     343   11712.7267     323.0987     233.2452     272.9871     454.6335     473.8986     354.5008     374.4601     356.5592     333.5806     450.8712     515.6816     566.0288     655.4620     575.1054    1578.6242     859.9155    2628.1138     705.9604
     344   12712.4788     561.4307     570.8590     641.9642     285.3151     200.9201     199.2602     278.4903     403.1859     435.3242     413.3458     361.9840     336.8439     289.3512     332.1199    1305.8089     536.2481    4605.0126     955.0146
     345   10053.2102     451.2592     236.9050     204.0585     219.8751     281.5190     526.7341     542.9143     437.3630     303.7354     284.1528     291.9703     314.5500     264.3024     308.1297    1346.2953     494.8423    2822.2662     722.3376
     346    9796.5015     527.1888     350.2653     285.4541     259.2110     230.6543     188.8009     174.4574     228.3795     292.4272     342.7117     356.6126     318.1716     297.3140     376.1196     938.5683     494.9793    3262.8420     872.3440
     347   11027.2726     515.6570     523.6813     657.2386     535.1075     441.7120     323.0472     251.2143     252.0273     247.2966     350.3098     373.1941     438.1540     318.0774     333.5092    1259.6381     412.2526    3129.2477     665.9078
     348   11502.7836     503.2041     426.3974     445.2546     337.4406     298.2584     337.2218     426.0235     500.5111     338.6691     510.0460     598.5384     295.6839     253.5927     258.8158     938.3119     624.6164    3500.1824     910.0157
     349   11235.0953     430.4913     284.3161     334.7745     321.2143     311.2787     309.3078     330.4365     307.5254     335.2401     386.0919     281.3369     336.0779     370.5117     423.5396    1889.3166     507.2806    3122.0171     954.3382
     350    9301.7514     382.5415     240.0823     205.4275     248.1717     260.6342     207.9066     196.6127     196.2741     200.7002     210.1035     294.8166     472.4206     380.1775     424.6808    1103.4812     538.5137    3127.4918     611.7150
     351   12623.2984     464.2377     396.5548     383.6539     460.5008     472.3723     467.7131     419.8484     480.8279     406.2566     231.7858     195.9152     284.5359     364.8756     293.2570    1782.6779     580.5990    3946.1871     991.4994
     352   11941.4197     626.0893     377.7492     325.7000     436.7817     405.5914     251.7277     293.9784     647.2265     687.4700     547.7376     378.2313     249.8885     226.7235     292.6661    1344.2769     612.6648    3293.8551     943.0618
     353   11769.5580    1088.1986     289.9226     284.3026     310.0323     380.1988     342.5559     359.2697     315.6984     372.0990     350.4584     447.5707     560.3287     325.3968     280.8637    1382.2018     741.0150    3188.3361     751.1087
     354    9273.8562     682.0090     399.7239     296.3573     324.6740     385.9785     362.0325     311.8488     236.1566     213.9665     227.9441     215.4448     215.9431     205.3978     279.2196    1076.5257     557.3189    2514.5369     768.7782
     355   10599.0429     408.5383     425.2731     515.6342     474.8696     581.3213     436.8948     286.9181     366.6729     306.5139     272.0634     321.8893     297.4570     285.3640     359.9458    1285.7122     594.1662    2713.0736     666.7352
     356   11029.4013     486.0133     527.2037     460.2246     355.3795     262.9300     387.4651     311.5020     300.1623     318.0636     285.3174     383.7972     308.2715     270.4587     351.2856    1196.1358     441.1221    3720.7271     663.3419
     357   11735.9969     569.9936     399.7917     354.8684     259.7291     267.9362     260.9047     237.4631     213.0645     258.3019     442.5660     768.1474     829.3648     529.2362     315.6463    1153.8545     545.4122    3625.1521     704.5641
     358    8567.6576     293.1141     211.7791     189.6767     190.3819     177.8704     174.6138     170.3904     173.9588     249.4289     324.7111     298.1352     322.0463     332.1627     352.9261    1233.8932     450.8488    2714.8146     706.9056
     359    8613.7358     383.6876     330.1732     315.3785     251.0966     226.2586     223.2806     260.6463     260.0236     201.6589     184.8171     181.4624     244.7046     280.1706     260.9607    1244.7945     495.6279    2620.2438     648.7502
     360   12237.6955     776.3195     403.4186     415.5115     298.4879     373.5131     566.4433     551.1755     309.3352     223.3602     254.8065     282.5595     267.4020     270.2925     305.3614    1784.4510     671.1183    3334.0872    1150.0523
     361   10387.8885     387.9992     356.6693     402.2012     238.4198     201.9161     179.7669     176.3388     155.6196     187.2533     180.1087     203.8086     199.1879     233.1488     478.6237    1801.9932     669.6002    3801.0492     534.1839
     362   12057.7974     839.8887     479.9615     399.6919     400.8148     316.0868     278.3312     388.7248     520.6526     421.6494     314.2567     207.6282     188.0176     223.4135     365.4754    1630.3749     613.3806    3438.6501    1030.7989
     363   12473.4627     495.3451     353.4840     306.2228     237.1489     259.4301     338.3576     350.0213     316.8375     362.4524     539.0056     576.6338     497.2534     386.7109     404.7605    1559.0566     842.6707    3624.2836    1023.7877
     364   10023.0134     651.9021     417.9724     310.2931     290.9934     447.5823     625.8855     453.8444     260.2797     177.9043     168.6916     174.4541     172.1176     202.4240     255.5785    1131.4559     413.3027    3089.5486     778.7833
     365   11766.0045     396.1621     249.9823     283.5482     334.0673     318.0163     293.2229     312.7001     450.8436     389.3105     375.1001     552.9172     639.0245     562.7805     398.4043    1338.7324     406.8924    3833.9996     630.3005
     366   11079.2283     665.9486     418.7502     350.3426     258.4583     219.4969     282.4577     299.1089     239.9286     287.3673     360.2043     337.8848     334.1587     458.7638     572.7403    1269.7293     641.9472    3376.8776     705.0632
     367    9446.4986     566.0741     395.4091     251.8301     218.4706     254.0093     370.4906     320.8734     313.6552     342.2740     274.6068     198.2527     188.9333     194.9993     217.9690    1391.9694     483.2342    2814.0712     649.3762
     368   11943.5032     346.5461     248.7088     223.1821     196.7701     186.2349     221.9652     327.9091     357.7069     456.5104     469.7111     407.7981     346.0235     286.4386     441.0368    1928.6452     636.7035    3944.2041     917.4085
     369   11574.4485     337.2818     436.6614     635.2898     552.8402     307.5374     293.6058     254.3181     263.0313     256.7708     283.1516     342.4609     422.5903     389.1149     281.5802    1702.3648     391.2681    3689.6209     734.9601
     370   12057.1662     727.0993     685.8662     424.2483     336.9349     570.2794     441.5993     416.8792     473.9136     436.3767     404.4207     305.2910     226.6092     237.2065     225.1000    1652.8669     458.2912    3002.5939    1031.5898
     371   10472.9292     390.4193     251.6276     268.6330     360.1081     308.6249     315.2674     316.4965     340.4191     493.5464     402.3465     271.0782     363.4047     370.4410     321.1197     988.7580     561.6098    3373.5102     775.5188
     372   11001.2724     458.3228     493.3155     498.4472     346.1173     361.2832     340.3057     367.3546     410.3633     406.5506     298.1904     331.5551     381.8784     340.4850     377.7981    1347.8371     665.7625    2761.3492     814.3564
     373   12036.1478     485.6783     397.2645     298.4772     221.8176     232.3730     323.2914     357.3869     445.5984     369.2043     233.0398     222.5999     232.9843     378.5729     400.8591    2260.1285     707.4219    3646.9008     822.5490
     374   13059.6208     715.9467     421.4601     279.8879     186.8386     180.2055     188.7336     223.3781     350.4130     425.3334     619.3936     593.8975     396.7581     361.0361     441.9197    1699.1328     541.4579    4294.5151    1139.3130
     375   11992.8020     462.4698     340.1158     318.4859     268.3764     243.0663     241.4233     285.7601     351.7689     582.6403     530.4990     537.6183     485.2537     441.3845     525.7050    2130.9059     674.9452    2607.3275     965.0559
     376    9306.1099     339.9914     265.9197     314.8563     310.0562     274.3226     259.5361     235.3049     252.0242     312.9807     311.8170     263.4622     255.1700     390.0796     555.2479    1056.7454     407.5370    2761.5839     739.4748
     377   12018.9396     578.6506     485.1964     506.8844     318.9164     183.2159     165.6729     171.5030     167.9071     167.2941     201.6276     317.7602     459.9559     544.1166     843.5804    1645.8361     591.7065    3809.0314     860.0841
     378    9112.4882     502.4531     296.2117     191.8617     200.1704     210.9829     210.1091     195.6526     199.8632     206.6788     207.0541     218.6772     281.5703     282.8076     282.1749    1265.2402     478.5326    3004.7975     877.6502
     379   12342.6112     824.0789     785.5318     389.6163     319.9719     340.7299     337.3753     404.0820     512.5616     350.9238     322.9087     312.7634     236.2955     239.3000     362.1866    2021.6166     644.4806    3129.6806     808.5080
     380   14500.2393     716.1510     464.9507     497.2431     808.2593     626.2229     412.9030     242.3719     208.4305     288.2573     441.1388     503.0314     389.3282     267.9479     322.0290    2261.4927     675.2271    4640.8480     734.4064
     381   13263.7009     656.5383     598.5060     314.4531     229.9711     227.5370     261.5138     317.3819     498.4760     573.5025     462.3617     288.1607     386.7323     436.2844     365.9061    2140.4881     542.4704    4114.3810     849.0362
     382   10305.1570     476.8563     419.5364     407.5219     366.9152     276.1656     246.8015     252.3274     312.5554     359.1340     375.7961     310.4366     305.5960     302.8219     305.4565    1101.8452     431.2699    3108.2827     945.8385
     383   11952.2018     635.6513     446.0828     349.1931     392.9959     389.5415     279.6238     210.0398     219.5087     339.7182     654.2333     601.4618     587.8167     664.1244     691.5781    1027.2681     425.7243    2911.4722    1126.1679
     384   11269.1502     717.5993     515.0178     553.9943     472.6790     267.0982     188.3636     200.7302     251.6765     330.7107     522.3867     435.1872     383.1104     265.7800     361.5695    1186.2417     586.8959    3118.1414     911.9677
     385   11317.5563     868.8180     449.7816     239.5981     191.1992     190.7861     219.7637     297.3000     319.4713     317.6489     414.1091     329.2973     313.7665     362.0182     392.4036    1160.4944     445.9023    3871.8419     933.3561
     386    9660.5287     307.5995     335.5732     416.9426     395.2501     326.0608     257.5666     257.5640     356.1009     261.3170     184.1835     162.6758     192.1773     216.8887     253.2047    1378.8289     542.5859    3137.2432     678.7662
     387   11498.6449     855.4685     559.6278     310.6719     282.3154     246.1138     191.1359     164.1499     182.9812     277.1435     403.2727     527.5490     473.4423     514.5991     588.7729    1802.7323     570.1963    2751.1149     797.3576
     388   11385.4010     341.0524     345.9187     329.8296     335.6642     368.8509     284.0885     345.6045     301.4623     209.7179     203.7021     319.9364     392.6541     286.8047     321.9480    1619.1635     790.1158    3620.7107     968.1765
     389   11186.2377     615.0514     308.7469     248.6808     222.5591     227.8091     268.6020     420.3984     651.3863     536.2954     305.8540     263.9057     267.0670     235.5020     301.8948    1369.1305     538.7586    3494.9499     909.6458
     390   11032.0962     713.5337     325.4232     294.1966     312.8003     274.6372     358.2846     381.1560     245.7268     226.9317     287.3468     293.3684     252.0760     298.5560     439.7246    1602.8963     649.6433    3287.8375     787.9570
     391   10229.9779     625.1676     541.8871     553.9467     489.6187     392.5541     469.0045     455.9119     313.7080     224.7345     229.8188     213.2156     216.3949     290.4341     455.1203    1529.1947     418.2468    2090.8791     720.1406
     392   10990.4041     347.4966     265.6434     306.5404     299.5967     357.4595     213.3773     189.2401     183.1388     246.5244     404.8877     424.3613     669.9161     465.9013     276.6782    1283.8202     481.8578    3612.0520     961.9122
     393    8576.2676     480.3171     406.7994     313.0200     262.0575     287.9475     331.0580     301.6946     191.4414     165.8189     165.5809     192.5869     212.3550     228.0606     244.7929     847.3466     307.2692    2914.1007     724.0205
     394    9304.7308     330.0955     313.8668     479.0767     669.2035     425.7157     328.8067     238.8834     188.6121     156.0050     173.3725     164.6008     160.8140     174.6240     224.4083     905.2169     395.5343    3029.5977     946.2969
     395   10695.0296     323.7480     224.9324     202.6829     228.7713     293.9614     273.8915     293.6868     319.2926     327.5386     356.6430     365.7555     390.0793     342.3341     322.6048    1502.9399     646.0964    3652.7614     627.3100
     396   10410.5179     326.6395     287.9099     473.1066     493.4026     275.6948     235.8420     242.7482     271.0894     307.4325     248.1294     285.2169     386.1231     355.2320     503.0951    1386.8741     458.3730    3241.1341     632.4749
     397   10664.0791     774.1574     621.4542     568.5113     302.8303     221.4694     196.0466     183.1241     173.1013     164.3519     170.6846     195.9257     188.0306     205.4821     317.4069    1713.8303     677.1964    2878.1251    1112.3511
     398   11765.5110     576.7957     366.3753     275.9480     264.4201     297.3127     322.5244     435.3920     461.8930     329.3353     267.6917     300.3376     457.4184     593.1652     649.0333    1753.5386     777.4525    2719.4260     917.4511
     399   10135.7338     559.9220     511.5529     558.5467     388.9720     244.8858     237.1332     216.9303     192.5373     183.2046     188.7660     187.6795     205.1399     254.8092     301.0516    1449.6966     454.5170    3465.2748     535.1145
     400   12043.5042     964.7005     395.3832     296.1585     423.8923     630.9171     567.7006     404.3297     274.7534     299.1038     296.8109     308.8333     338.4117     361.9367     362.6365    1279.2891     398.4149    3716.5967     723.6354
     401   10967.3609     335.5715     292.3686     356.8344     403.3371     403.1052     460.5267     361.2217     335.3573     387.6039     351.5606     280.9729     315.3726     367.2939     398.0783    1278.2526     415.6420    3588.1185     636.1430
     402   12268.6776     683.3250     429.7912     415.2998     419.0552     419.1975     715.4599     744.9502     449.4879     248.3385     210.0391     209.9575     229.1956     275.2291     293.0483    1162.0164     414.4920    3929.3702    1020.4242
     403    9165.7996     317.7768     201.9525     172.4201     180.7213     193.0699     199.5522     197.9861     194.9474     205.4925     237.8738     256.4120     302.0047     235.4641     264.2738    1426.2131     556.2631    3232.6935     790.6828
     404   11033.0818     494.9341     472.3447     325.9879     284.7381     294.7399     281.9559     310.4408     444.6346     418.2361     272.6619     234.5934     278.1436     376.4544     505.7452    1250.6654     860.1986    2994.5153     932.0920
     405   13121.5936     423.0195     406.7497     303.5479     311.2020     516.7287     471.2754     435.9388     335.1733     394.4602     406.1999     314.2784     501.4801     663.0711     586.6735    1864.4053    1011.2756    3216.3636     959.7505
