#Frame         global     SA_00002     SA_00003     SA_00004     SA_00005     SA_00006     SA_00007     SA_00008     SA_00009     SA_00010     SA_00011     SA_00012     SA_00013
     375    8347.2790     323.0577     335.1872     384.5007     381.2834     289.3485     242.7221     261.5721     245.9340    3297.6033     521.5583    1543.9103     520.6014
     376    8428.4039     429.0857     455.9063     526.0309     414.7561     412.2428     300.1034     246.3177     288.5435    2614.9772     437.1504    1266.6954    1036.5944
     377    8537.7707     432.0658     274.3951     246.1947     255.4948     301.0345     407.3130     350.8404     399.5970    3123.6805     603.0955    1329.8408     814.2186
     378    8355.8389     533.3908     442.6517     285.9328     221.9885     223.2249     240.2922     302.3439     353.7298    3084.5887     692.8750    1202.4417     772.3789
     379    7885.4886     331.9454     283.6845     382.6922     377.3272     298.2980     372.2077     352.0809     418.5088    2416.5453     632.6665    1226.6807     792.8514
     380   10188.5779     546.2229     344.8519     269.4071     218.8712     203.0049     250.8927     415.8553     545.5156    3932.0169     744.3146    1618.5325    1099.0923
     381    7276.9792     558.0417     308.0520     219.9653     221.0334     316.0463     269.8898     320.5960     322.9084    2474.9559     495.1042    1135.8429     634.5433
     382   11911.2467     650.4710     600.2169     501.0057     536.1684     530.3247     458.7813     457.5306     647.3632    3234.7251     770.5404    2476.0356    1048.0838
     383    7588.0953     421.4820     346.9252     407.8014     291.3752     301.2294     354.9578     389.0381     361.7187    2332.0237     544.6442    1032.8204     804.0791
     384    7739.2142     382.7859     349.4300     406.9357     352.4131     352.0923     455.1024     378.2204     540.3537    2072.1205     379.7655    1387.4213     682.5734
     385    8838.4275     449.0754     458.9373     392.6895     265.1073     256.2474     194.0276     184.3850     212.3375    3165.6790     504.8383    1585.4711    1169.6321
     386    6548.1356     487.6435     315.5579     354.8127     352.1002     284.6331     221.1492     213.8125     238.3843    2129.3478     386.9198     942.8708     620.9039
     387    9199.7346     861.1168     659.3615     502.1194     269.9018     267.4930     278.1936     311.7306     369.5105    2699.1537     712.3307    1345.1693     923.6537
     388    7470.8040     411.5041     377.5281     371.7116     275.2083     207.3430     212.0116     254.1523     335.7187    2763.3548     449.5933    1308.6653     504.0128
     389    9247.4901     563.9137     343.4668     358.6952     517.4969     501.1118     435.0653     272.5328     332.7888    2718.2188     514.6759    1461.8186    1227.7054
     390    6464.7177     320.1133     207.7252     188.2055     187.0737     193.2351     247.1235     296.3532     295.4767    2533.9132     374.1605    1089.3330     532.0048
     391    9680.8035     904.7361     792.3009     579.9318     253.3831     194.5513     198.3273     261.2551     532.5170    2924.0254     556.2273    1643.6324     839.9158
     392    8056.9645     724.9704     314.6804     230.2947     236.9461     264.6134     224.6409     228.1984     276.7904    2908.0485     607.6273    1214.1754     825.9786
     393    8506.2796     357.3563     324.2785     285.2440     357.2453     364.7676     435.4657     425.2613     476.1175    2470.2306     516.5445    1706.7809     786.9874
     394    8939.5323     368.3169     293.9782     317.3893     348.9805     661.0971     698.5754     355.4621     294.9728    3351.7893     566.6510    1119.8442     562.4755
     395    8367.0121     322.0232     247.9604     247.5045     257.2468     299.7466     285.6704     371.5048     346.9207    3383.8390     551.7841    1147.2362     905.5754
     396    8541.9712     474.7034     295.0188     231.5550     237.3993     247.8591     345.9786     376.1126     318.3969    3227.6193     626.2030    1411.6858     749.4395
     397    9056.8088     537.8579     565.6010     600.7085     585.1608     395.4672     287.0183     258.1902     345.6726    2817.9171     678.8179    1218.8491     765.5482
     398   11709.3346     370.2025     598.5581     576.5631     537.7256     481.0746     560.4244     628.6851     527.6317    3492.7329     650.0149    2117.8247    1167.8971
     399    9295.8162     318.7398     209.3834     207.5266     267.8517     345.8576     306.2396     420.2782     391.6394    3683.8800     689.0147    1499.5399     955.8652
     400   11883.2844     729.5878     573.8257     527.0641     439.0417     479.8348     562.0752     415.1810     456.7032    3680.4937     652.5176    2159.7474    1207.2124
     401    9207.5111     387.0718     261.4666     219.6660     219.6534     317.5281     619.6018     614.9990     504.6602    2856.1330     594.8824    1584.1666    1027.6823
     402    9446.9344     586.9242     254.5781     236.0833     318.3332     298.6496     231.0868     225.9065     259.3322    4026.7071     575.2374    1706.1188     727.9772
     403    9328.7882     535.9967     334.0561     210.1825     214.4587     286.8511     350.2994     321.3193     362.5581    3554.5761     734.5679    1349.7281    1074.1943
     404    8449.3227     810.1011     581.0009     581.4395     365.8935     208.5084     212.4835     268.0051     278.8717    2503.3379     525.4729    1259.4669     854.7413
     405    9021.2541     665.3487     456.8316     296.8979     232.0943     218.8642     278.6139     235.4158     259.0719    3122.7480     472.3963    1576.7823    1206.1894
     406    7560.6945     419.1585     285.6623     296.3910     283.9269     214.1471     208.1758     244.4681     352.7070    3077.7535     419.9455    1042.3113     716.0476
     407    9007.3729     509.8863     516.2607     267.0940     198.8116     191.5438     234.4793     322.3936     400.9768    3172.8542     568.5335    1733.7456     890.7935
     408    9771.6222     671.4989     425.1694     409.9972     309.9588     364.8574     421.3367     352.6192     359.3995    2859.1304     638.8032    2215.1616     743.6898
     409    8313.7198     740.8358     527.7507     439.9793     415.9984     368.2053     255.1447     245.5009     296.4547    2336.4478     664.7965    1391.9641     630.6414
     410    6958.6360     311.2860     209.2510     200.0770     275.7870     259.7584     216.5035     288.1578     478.0770    2375.4522     425.1102    1143.8844     775.2915
     411    7338.9204     419.3678     433.9301     480.2240     277.1196     209.2757     192.3571     209.6620     324.7546    2647.2646     340.2462    1170.6515     634.0672
     412    9521.6504     348.9973     414.5260     490.5668     736.1080     712.4773     448.2246     258.7804     278.8596    2868.6224     552.5884    1549.9071     861.9926
     413    9651.4806     712.6326     400.7973     295.9535     274.5274     316.3289     320.1523     376.5933     416.7869    3394.0171     654.4560    1527.4206     961.8148
     414    8628.7913     461.1852     346.1590     363.3723     369.2768     334.0471     304.3375     277.3289     334.0871    3043.3644     491.9256    1322.5181     981.1892
     415    9470.7464     610.9240     364.2965     271.2929     322.7434     498.7595     433.1692     364.0127     312.4457    3860.4526     498.0619    1116.9672     817.6208
     416    9050.2454     428.0547     633.9794     556.0064     278.0964     219.8881     218.9740     319.5158     404.0740    3472.5342     678.6670    1127.4633     712.9922
     417    8952.7684     581.0836     489.2491     258.1991     241.8866     300.8890     308.4719     253.8636     393.3969    3067.8877     585.8640    1482.9811     988.9956
     418    9118.9601     462.2926     269.8874     232.2983     221.9431     216.9125     317.2624     418.7818     484.0818    3545.5983     591.1956    1375.9956     982.7106
     419    9767.6268     510.5642     337.4060     343.4781     468.3173     349.3479     291.7651     294.1489     310.0497    3187.0929     687.2041    1689.6700    1298.5827
     420    9297.8069     374.2620     262.3925     346.7507     478.0846     316.4660     253.7421     270.3936     280.9106    3761.4633     618.7267    1431.1240     903.4909
     421    6677.5837     533.3433     319.6132     208.3810     164.3268     165.7309     151.3287     164.6639     229.7613    2345.7859     489.7242    1138.2302     766.6943
     422    8908.5128     704.2331     446.7698     450.4727     545.9916     542.6021     355.3830     287.9438     337.8758    2363.9505     506.7279    1463.2831     903.2793
     423    9415.3301     362.9066     373.5068     475.0505     335.8917     311.9378     337.3330     272.3672     274.1152    3389.5266     653.1592    1371.9081    1257.6274
     424    8695.7073     449.3590     333.4169     252.3871     244.9729     276.1919     311.2473     393.7907     402.5912    3519.2953     503.6015    1054.9236     953.9299
     425    7645.1647     927.0694     472.6855     298.6713     235.6999     232.4230     232.7986     269.6552     379.6652    2203.9487     358.9814    1257.5829     775.9835
     426    8526.1375     435.3319     493.0398     507.0232     298.8142     244.3364     329.0462     322.0193     396.2761    2516.9163     437.2023    1506.7517    1039.3800
     427    7605.2450     603.9614     388.7403     277.9759     258.4557     227.7265     219.4459     257.0571     430.0470    2367.7550     487.8684    1064.1052    1022.1066
     428    8465.7245     404.7415     392.4945     450.3025     677.2802     512.6700     265.7147     220.2655     258.3219    2194.7340     548.5807    1675.7711     864.8479
     429   11038.4533     562.6370     454.4352     390.1138     288.5358     394.2728     385.0627     490.0880     423.9711    3753.1353     627.6250    1999.1085    1269.4682
     430    9191.4174     472.7429     382.6008     478.8924     392.0889     341.6395     357.6360     429.7156     500.7174    2933.9172     407.3800    1558.0347     936.0521
     431   10823.6171     559.3096     436.7791     516.4860     449.9482     452.0767     353.6406     335.2325     385.0163    4407.9628     489.4723    1611.9429     825.7500
     432    7263.7060     407.3192     312.8831     254.4460     243.2332     316.1179     417.7569     360.5412     329.9334    2493.4855     416.3051    1139.5894     572.0953
     433    8469.0067     627.2230     386.2686     253.7730     225.3736     245.9554     223.8198     255.0016     389.5908    3376.1538     537.2194    1058.1297     890.4981
     434    9588.8617     550.1667     696.3230     448.8819     372.4797     387.4052     580.1286     452.4634     454.2536    2820.0495     723.4376    1293.2360     810.0366
     435    9782.2029    1053.1314     731.2513     374.6178     255.6366     291.9344     327.4994     441.7369     428.2250    3454.0536     465.3070    1387.5311     571.2783
     436    8812.3732     555.6633     742.8125     432.8981     263.4990     190.4248     184.9772     221.6109     434.4250    3258.9083     433.2121    1314.3972     779.5447
     437    8657.8938     406.9404     380.3066     297.1382     293.3640     312.5659     362.5846     494.5378     444.7956    2248.0527     619.3161    1773.2923    1024.9995
     438    8802.4176     322.4352     236.1968     277.4519     434.3840     408.5912     458.3508     473.5005     327.6302    3441.6488     341.4947    1290.3278     790.4056
     439    9000.3603     489.2372     407.8594     375.6783     405.5120     400.7633     332.6347     262.5822     307.1724    2879.7065     585.4631    1574.9983     978.7530
     440    9376.6441     457.0544     359.0099     325.1658     312.1203     352.2267     241.9841     231.5934     327.3428    2973.4343     612.3211    1871.5584    1312.8328
     441    9406.0984     574.7406     344.5394     320.6585     286.1842     230.0600     261.3469     355.5056     345.2541    3936.6720     517.1187    1526.0263     707.9920
     442    8932.3668     704.4293     718.5537     360.5563     286.2742     246.9054     238.8856     382.0934     372.6227    3147.8357     468.3470    1291.4364     714.4270
     443    8006.8515     949.2351     409.9443     329.3675     368.9213     352.8014     322.5916     340.5126     326.4529    2469.1106     446.9098    1084.1471     606.8574
     444   10460.2173    1141.1930     610.7859     304.2118     242.1934     408.8247     483.5979     447.3295     489.3133    3040.1835     708.1425    1576.2993    1008.1427
     445    9266.4275     640.6394     394.6877     322.3716     526.6751     406.3489     325.1099     343.2508     335.2225    2937.9662     595.5399    1298.0671    1140.5482
     446    7497.2481     563.5505     309.7878     288.5017     323.8744     230.6843     262.8888     306.2059     288.6410    2604.7190     447.3016    1242.3288     628.7644
     447    9914.8496     428.8901     368.4304     469.2386     478.9521     288.4867     278.6966     278.5606     273.6828    3040.1295     869.2356    2113.8513    1026.6953
     448    8606.4173     363.5223     346.5059     428.9295     308.8829     318.2354     335.0085     362.5981     291.7246    3087.6452     599.7839    1364.0523     799.5287
     449   11260.9798     802.0132     487.8863     392.6838     431.6368     397.6270     460.1605     414.2757     345.4316    3732.5849     815.5175    2320.0875     661.0749
     450    9050.6949     414.1267     443.4715     617.2399     563.6812     344.3795     239.6614     240.0060     430.9286    2756.5868     641.3806    1388.6692     970.5635
     451    9280.7965     948.0921     483.4666     346.3898     295.5534     306.4847     362.8192     471.2923     448.0219    3362.0849     502.7341    1034.1814     719.6761
     452    7449.0220     826.9875     321.3423     264.5143     300.5876     256.7523     234.7342     281.6896     276.6009    2568.7884     394.3861    1158.7612     563.8774
     453    6923.1403     322.0121     283.2714     219.2043     207.6618     238.3677     265.4591     318.2086     279.2010    2712.8893     465.3081    1045.2190     566.3381
     454    9739.3847     558.6015     324.6358     278.5739     433.9163     596.4240     665.5304     412.8158     320.4931    3294.2790     765.8935    1337.5110     750.7105
     455    7839.5495     633.4105     566.1664     336.9367     274.2378     277.3899     402.5132     367.9382     327.7458    2671.0818     484.3073     970.8977     526.9243
     456    6716.9546     558.7472     429.1493     275.8059     199.1854     192.7331     188.9892     229.0578     258.2462    2200.8367     498.4499    1001.6635     684.0906
     457    8187.5085     482.1701     389.8501     291.0776     275.2818     228.5585     219.5227     237.2708     338.5677    3147.0498     545.1682    1108.5849     924.4061
     458   10043.6934     635.9570     533.5828     655.3081     396.5241     219.5033     222.0285     334.7329     437.4400    3494.9610     762.2967    1478.0505     873.3084
     459    8860.8924     557.2658     278.4652     217.8850     208.8252     203.5285     239.3211     293.3132     461.8603    3467.1914     584.7086    1442.7140     905.8140
     460    9150.9903     325.0700     238.3199     372.5223     494.3080     785.3523     625.7783     488.6814     338.0314    2864.0178     519.9128    1371.3925     727.6035
     461    6936.0897     301.0487     208.0836     187.9707     228.6958     238.6145     257.3743     208.9634     275.4205    2817.5448     424.5411    1244.7062     543.1262
     462    7184.8515     336.8848     240.6483     308.2375     291.6478     223.0853     211.9212     239.7540     352.8369    2583.4973     479.3807    1174.3541     742.6035
     463    8885.9658     561.0045     301.9686     224.2898     207.2143     191.6166     254.7566     327.8342     374.7342    3524.2712     509.7787    1617.6788     790.8183
     464    7799.8960     334.3801     208.1575     172.4983     176.9061     172.4143     223.1377     412.6516     389.8233    2749.9157     560.9831    1446.4964     952.5319
     465    8836.9360     307.4738     195.4638     164.5069     161.9681     162.4594     172.7383     196.8115     287.9550    3975.8926     604.5670    1690.7810     916.3188
     466    7681.3957     829.2196     370.0323     277.3491     225.7360     334.1319     485.4041     473.1865     396.7083    2253.3958     380.2671    1013.8348     642.1302
     467    7636.3571     640.2979     319.5091     223.1819     213.6941     217.4999     220.7571     213.8623     378.5751    2625.3207     523.9056    1037.0726    1022.6808
     468    9170.1216     309.3838     246.6389     268.3777     352.7250     435.5773     385.2761     301.1938     390.6953    3432.7712     663.1511    1421.6197     962.7117
     469    9058.7206     527.5147     527.1437     548.9611     707.7730     682.0292     403.5228     273.2016     340.3785    2432.6281     439.9426    1242.2152     933.4101
     470    8150.6120     405.4660     490.7255     610.0477     596.9834     376.5340     281.6507     296.0135     374.1022    2222.7114     332.8284    1323.3315     840.2177
     471   10573.3959     731.5550     503.6833     448.8406     493.9773     601.6420     534.5218     292.7394     266.4696    3231.8497     593.4542    1901.1646     973.4984
     472    8540.9524     354.3192     254.7586     216.9780     210.3330     201.2671     274.9803     355.5428     349.5877    3426.9725     492.5125    1758.3323     645.3684
     473    9993.9442     393.0969     454.4722     499.1434     411.2637     364.7167     345.2242     336.2220     475.5034    3883.2675     693.9932    1290.1464     846.8946
     474    7681.9634     412.7823     314.9453     372.1029     336.8627     316.8834     399.5942     398.8353     294.5635    2679.8297     402.4881    1039.4587     713.6174
     475    8930.7624     510.9146     779.2512     659.7387     306.4102     199.2122     199.8809     285.4951     359.2307    3049.4134     491.3005    1150.9734     938.9416
     476   10455.6247     484.9878     482.1704     388.4883     341.1912     376.9078     325.3759     334.2863     308.9844    4004.6957     585.7544    1573.0303    1249.7522
     477    9224.4635     430.4062     571.4654     561.0530     364.6562     361.9068     473.4647     496.5173     308.3804    2607.8760     487.1858    1728.2832     833.2684
     478   10196.2099     640.7147     392.9978     341.2622     439.0320     723.5273     438.1479     267.4230     331.1586    3416.8500     604.0249    1710.3137     890.7577
     479    9604.1381     546.9040     363.2030     364.8471     334.5277     308.1697     356.3679     386.0117     442.7627    3696.6863     590.5589    1170.3092    1043.7900
     480    8512.3139     427.5164     243.9782     217.8311     346.7462     404.3274     307.3137     230.5181     274.0558    3298.8108     609.6984    1433.7687     717.7490
     481    9319.4023     838.5225     489.2580     346.1616     226.4366     191.4279     201.8062     244.0884     300.8520    3383.5022     700.2951    1291.2677    1105.7840
     482    8293.0889     399.0826     334.0853     322.5793     244.5832     210.7523     199.8182     242.3871     395.8214    3074.4767     595.3459    1438.3511     835.8058
     483    9879.6777     673.8413     481.4908     325.4330     293.9125     307.1477     326.7854     443.5781     543.6825    3557.4965     551.3901    1136.1836    1238.7362
     484   10441.7687     927.4983     824.6722     431.0895     275.9720     233.9948     215.0243     219.4360     296.2895    3828.3864     610.6194    1736.5979     842.1884
     485    9586.1402     417.5848     335.0892     352.9502     354.6347     305.1230     320.9817     367.5176     456.8433    3296.7832     530.3202    1910.1415     938.1707
     486    8942.6912     454.1488     342.3979     342.7179     345.8053     345.3163     340.8459     410.7197     432.8550    2966.0521     630.1207    1316.8944    1014.8172
     487    9193.2254     463.6393     407.0360     339.9627     244.7952     266.7637     270.0126     265.9265     346.5764    2976.3103     788.2380    1894.2167     929.7479
     488    8345.8954     881.4251     617.4315     327.6307     319.1388     388.6047     370.9892     256.2906     363.5989    2232.2107     500.7012    1321.5195     766.3545
     489    8551.5355     359.1054     227.6047     258.3273     271.3729     228.5173     289.5616     375.0898     416.7707    3218.3724     605.5987    1368.9865     932.2281
     490    7459.8737     562.7736     400.1474     344.1116     210.0093     172.2473     170.5387     179.5283     283.8477    2826.8567     426.1509    1146.4222     737.2399
     491    9481.3643     547.4889     318.2370     430.7174     579.5589     363.0372     342.0838     295.0129     297.5116    3557.6926     538.5337    1433.1851     778.3052
     492    8679.5795     606.2965     684.7145     337.6817     234.9099     279.0552     390.9017     320.8215     313.8616    2915.0289     572.6100    1269.7545     753.9436
     493    9623.7565     741.9730     462.3664     307.9418     237.1752     237.9794     365.8929     506.8582     518.3247    3275.6089     565.3118    1419.7408     984.5833
     494   10746.7939     455.4243     352.2682     270.7889     343.5844     403.7561     417.3324     563.8513     700.7480    4196.4507     662.3024    1376.3930    1003.8943
     495    9649.8698     515.2026     296.7657     336.3881     439.3985     388.8841     359.9245     350.0679     303.7331    3395.5726     647.8969    1659.7107     956.3250
     496   10056.7419     488.1084     407.2581     383.7979     365.7529     503.3811     431.2007     368.7371     419.8485    3275.8549     703.6249    1837.4100     871.7675
     497    7777.2949     387.0438     235.4359     241.2265     248.9725     233.6174     206.4860     208.6505     312.8474    3053.4587     600.7504    1099.9946     948.8112
     498    9993.6184     487.4252     404.6287     538.5383     524.9605     401.5938     437.9074     324.8388     436.0756    3429.6490     848.4276    1273.9185     885.6550
     499    9866.5446     648.7089     353.7645     327.5288     583.8665     531.4039     296.8462     299.2392     374.8082    3101.0432     752.6718    1623.1944     973.4687
     500    9920.8981     605.5266     517.6185     411.5271     439.8563     254.4612     213.8558     240.8518     352.6933    3394.2353     650.2328    1583.4991    1256.5401
