#Frame         global     SA_00002     SA_00003     SA_00004     SA_00005     SA_00006     SA_00007     SA_00008     SA_00009     SA_00010     SA_00011     SA_00012     SA_00013     SA_00014     SA_00015     SA_00016     SA_00017     SA_00018     SA_00019
     407   14239.6000     527.9533     401.8967    1452.9636     750.6681     786.5271     569.2051     399.6308     298.7563     328.6722     448.3492     293.7758     260.1498     289.9719     441.6888     595.5138     651.0557    4672.9835    1069.8381
     408   10266.9014     356.8377     520.3705    1976.3822     358.5940     242.5370     257.9287     345.9234     301.3760     269.5076     216.0207     225.9158     214.3676     245.8641     409.3427     548.2236     561.6302    2270.5576     945.5220
     409   12307.2125     921.4448     716.9334    1449.1724     479.0526     397.0396     448.7659     629.9289     515.1105     293.0963     282.3533     368.3153     369.2371     313.9695     366.2956     444.7266     523.7769    2856.7857     931.2078
     410   11190.0638     673.0883     502.5650    1423.9845     450.4683     284.0043     290.3945     449.0191     491.6512     307.7706     224.9726     199.3011     213.3010     300.9212     513.2353     566.9240     566.0669    2809.9580     922.4379
     411   12283.8103     380.4912     360.4963    1243.1398     689.6995     647.4300     514.8339     389.9963     356.0087     377.1875     291.5762     329.4914     365.1718     550.5379     522.6753     292.0900     343.4179    3532.9085    1096.6581
     412   10918.9829     915.8875     593.3751     916.0591     379.0326     293.7605     254.6455     344.7335     403.9093     468.2083     369.8586     244.1793     253.9534     445.5347     384.8156     358.5773     311.2328    3070.6223     910.5978
     413   12255.3662     675.7054     679.1971    1942.9497     551.6192     322.5721     261.3692     310.1257     255.5228     212.4568     285.0391     481.7575     383.5689     324.4180     379.7751     408.3806     448.4187    3460.7752     871.7149
     414   12096.1485     492.2035     405.2844    1570.1968     515.0489     465.7435     561.3149     708.4282     724.8983     531.9967     297.9271     189.0271     180.6806     190.3535     260.7609     521.9117     452.8881    3443.2691     584.2149
     415   13222.1554     512.2973     543.3770    2300.5275     338.3182     258.2613     213.3674     246.7102     300.5918     337.8819     495.3501     467.0890     422.6050     393.6290     263.1284     263.0368     337.6697    4372.2474    1156.0673
     416    8972.2343     373.5401     308.5890     997.9078     351.8680     300.8631     340.9778     336.6593     321.1317     226.8804     246.9538     338.0065     387.5364     299.1658     318.5892     495.2339     575.3990    2131.2810     621.6516
     417    8839.4195     350.2986     287.3010    1076.3288     377.8753     295.0700     328.4257     282.4039     222.4631     221.6614     275.8430     322.7405     255.7269     196.6328     207.7188     324.7400     468.3620    2557.2930     788.5347
     418   10263.1287     542.0378     326.1270    1293.5521     285.7609     204.6296     184.1427     223.7746     342.3993     373.9957     336.7075     402.0340     485.7960     491.9809     402.7683     558.5317     528.2082    2377.3950     903.2872
     419   10796.5898     320.7130     341.0021    1396.2108     441.5115     317.1812     371.6082     459.0284     340.6436     340.9813     280.6826     223.2610     216.8258     329.1176     453.5779     530.9495     427.4743    3174.3136     831.5074
     420    9451.4063     474.1682     399.6172    1486.9973     369.7918     275.0930     296.5538     322.8557     422.9801     416.2201     300.1769     204.3436     211.8256     265.5779     326.6917     392.6826     383.3289    2209.3667     693.1353
     421   11732.8940     679.4615     596.4713    1814.8281     531.1432     310.1116     313.5942     204.9465     167.8541     159.8713     175.8073     158.7261     167.0966     219.5228     259.6687     370.6580     409.1171    4046.7041    1147.3114
     422   10257.3644     722.1056     427.8731    1135.8543     340.2864     252.1623     233.6374     302.6317     444.9562     368.8311     253.5518     252.5318     277.6592     381.3618     517.8513     439.2375     394.3188    2725.7964     786.7178
     423   10701.1789     533.0236     439.0477    1198.1378     484.2836     364.1588     377.1600     278.9249     218.3896     349.3630     340.4503     233.8827     205.8949     208.2313     202.6669     259.9827     409.0480    3607.1091     991.4237
     424   11180.8240     892.2491     575.6300    1501.6854     687.6051     429.1509     340.6530     287.8778     299.9144     258.6945     204.1362     171.8010     182.3588     164.3462     181.6746     214.5393     381.8100    3447.2780     959.4200
     425   11507.3929     784.7111     803.7482    1620.9872     348.0851     228.4802     220.2087     305.6486     510.1416     419.2699     483.4869     425.5307     306.2933     287.8194     237.4095     361.9557     429.8359    2853.1152     880.6659
     426   13002.1177     680.9408     533.2271    1635.5542     520.4469     289.7924     358.5882     541.7077     578.3972     481.7844     412.1158     470.4362     357.3665     416.6608     495.4863     370.0159     580.5262    3413.7359     865.3351
     427   11817.6206     538.2755     483.7541    1934.7841     379.7461     226.5450     226.8462     173.1807     171.2959     157.5601     161.7078     177.5064     232.3118     421.7462     606.0636     583.7631     486.7605    4191.0725     664.7011
     428   11519.3819     535.2646     582.2423    1427.0448     572.5931     296.4055     322.7238     261.7614     183.9764     185.2171     192.3883     282.5555     412.2698     333.4465     352.5649     436.0326     434.0625    4119.9646     588.8682
     429   10902.5195     790.8585     611.6873    1100.8061     424.5236     376.6264     489.4223     546.4466     488.6046     351.1305     211.7704     212.1820     224.7612     256.3361     333.5507     425.8226     370.5871    2755.8709     931.5326
     430    9204.4202     522.2719     458.1779    1442.0874     362.3442     298.2485     227.2301     184.1814     191.7823     193.6983     189.5847     171.7056     168.6602     163.2464     193.8087     321.3305     346.6464    2897.5476     871.8682
     431   14087.4654     736.3140     544.8899    1804.9536     685.4150     709.0021     426.1783     331.9220     296.5291     236.7329     259.6812     303.6769     470.5465     700.1428     474.8722     487.4506     476.9357    3770.7570    1371.4655
     432    9118.9869     472.9309     385.3039    1347.3468     409.3109     376.6647     322.1271     282.4077     240.8840     227.7504     213.3326     215.8477     222.5108     218.1537     201.0563     206.7313     298.5412    2791.6985     686.3883
     433   11483.2525     629.4105     339.0011    1768.3208     383.4828     360.9401     328.4337     234.1445     264.8149     426.8571     400.5078     346.0812     373.5510     327.9823     500.2758     559.9504     520.6316    2699.9770    1018.8897
     434   10640.6275     582.3660     444.5167    1707.8994     301.8088     220.7844     200.5351     211.0624     210.2630     205.2978     197.8866     206.9021     265.2902     366.1452     372.9750     538.9926     563.1398    3463.6830     581.0794
     435   11406.3406     879.9340     581.5670     906.9663     388.3481     373.2658     338.4507     439.5833     319.8549     221.1121     208.3134     211.8714     270.0180     446.0198     470.5531     539.0198     443.3920    3481.1735     886.8976
     436   11188.6623     454.9179     592.3081    1996.8256     468.4940     293.7515     305.8427     288.5851     230.5294     213.9663     226.1829     280.8246     231.3062     215.2448     208.5734     233.2182     412.7373    3863.1498     672.2046
     437   11242.9925     811.1273     527.5630    1137.4646     307.7247     213.0794     198.8466     206.2834     242.3396     242.9492     335.7257     366.2140     436.8981     541.4598     476.1929     395.4383     376.0061    3319.0889    1108.5908
     438   10440.7746     794.8232     722.2701    1808.6920     526.5155     424.5428     277.2939     246.1431     286.7270     267.5520     263.8434     240.4203     239.6866     241.5384     255.5666     299.7506     320.8703    2566.3143     658.2245
     439   13041.8934     558.7879     426.5954    1757.6976     573.6759     529.8429     576.6199     332.6353     418.0162     464.8692     470.8105     449.9711     370.9176     230.2545     208.1453     244.1229     596.8514    3874.4761     957.6035
     440   11483.5071     511.2743     525.8773    1740.3746     488.7742     294.1590     326.5057     302.3945     255.6149     254.9197     284.7535     338.0077     436.0764     384.1502     370.1415     372.4098     353.9466    3158.2077    1085.9194
     441   10128.5542     427.5267     521.3473    1652.7841     408.1048     253.3890     231.5095     232.8877     229.6659     184.4892     190.2523     252.6802     412.0570     353.0482     225.5090     276.8747     321.7501    2909.4167    1045.2620
     442   11896.6359     424.8055     453.7334    1468.4234     569.4117     439.7422     464.2308     417.2344     442.7448     355.8665     345.6501     286.2149     272.9117     252.7412     353.3290     438.8781     404.5104    3650.9006     855.3071
     443   11878.8414     565.6433     495.8561    1804.9154     532.3297     361.4885     381.9048     443.3435     534.3366     544.8035     469.2699     306.3150     199.6654     189.9229     195.6696     284.7686     326.5177    3446.4054     795.6856
     444   10174.6637     315.4994     248.6142    1131.0439     386.0604     371.5156     481.8225     396.3806     370.5466     352.2507     318.8102     349.4576     301.9742     221.1352     245.8646     409.3891     526.2791    3083.6682     664.3517
     445   11218.2799     546.6018     399.8532    1451.8442     568.1907     422.0104     265.0730     346.2720     490.0726     566.3276     431.9844     324.9364     293.6934     242.2390     246.8755     276.2353     340.2261    2971.1265    1034.7181
     446   11437.7274     344.6181     286.8342    1431.8077     574.0457     398.9803     324.3216     290.8531     234.2783     299.2853     351.7284     487.7016     547.2262     460.2147     413.1201     343.6820     440.4781    3170.3899    1038.1619
     447   11372.9520     679.9956     409.7405    1752.6365     721.6409     518.0964     297.2987     276.7836     310.7744     293.2402     340.2830     282.1648     288.4402     280.1973     208.6926     260.7904     391.6579    3100.1739     960.3452
     448   10160.4148     675.0503     532.7912    1293.5885     311.8353     250.3553     233.5925     216.6190     346.0066     496.9981     269.7979     251.4360     307.3000     342.2295     255.6316     273.2746     445.4561    2914.8671     743.5854
     449    9981.5830     678.8530     498.1613    1475.7644     330.6824     267.8979     248.7456     255.8941     270.1252     261.6188     260.0633     212.1377     202.8636     207.1399     250.8228     283.7414     279.5385    3246.7251     750.8080
     450   12607.6877    1055.4698     558.0866    1406.4660     400.5779     360.0635     437.1329     392.3586     279.1352     312.7965     366.9129     342.5326     400.5805     460.3530     525.5180     367.8965     329.6358    3689.5945     922.5768
     451   12122.4119     526.6142     411.3697    1806.7741     375.2239     314.8036     431.9519     292.9398     281.9362     407.2368     347.4573     288.3172     361.8931     324.6092     382.8687     410.6117     573.8942    3852.8763     731.0341
     452   11860.7197     679.9351     565.4416    1710.1103     480.8358     305.1365     326.3159     357.3342     407.4719     428.0252     487.8044     340.0794     294.6950     275.6137     293.8825     296.7550     377.5789    3574.5001     659.2042
     453   10440.6772     380.2895     493.4904    1826.5217     451.8869     283.5602     218.8781     214.5039     253.6301     299.7067     279.5836     448.7085     494.5625     421.1915     402.1298     423.8626     431.6883    2230.4576     886.0252
     454   11253.7091     316.9993     276.0897    1762.6715     630.1262     463.5056     397.0481     332.8448     253.1777     315.4398     396.1275     476.0210     379.6264     405.2674     413.6461     460.1297     458.3206    2563.3975     953.2704
     455    9583.2727     413.2552     377.6015    1601.9511     379.9234     291.5810     258.8767     364.4246     321.6257     265.4516     244.8258     208.4419     212.1511     239.4063     225.9136     292.6241     335.6180    2685.2478     864.3532
     456   12282.3288     763.8523     437.6519    1403.4587     530.6504     472.6450     422.4919     462.1672     429.3233     407.8142     436.8733     632.2366     540.8781     323.3692     238.0168     249.1961     483.1633    3118.8747     929.6659
     457   10607.4322     546.8443     764.7491    1789.2116     488.9874     320.2214     203.2568     188.8909     203.2391     231.7352     260.2007     252.6335     222.5962     209.8200     333.7113     390.9746     355.9304    2915.3854     929.0443
     458    9921.4773     314.3887     345.6854    1410.3837     445.3117     385.6956     436.9868     435.9042     443.5580     335.6803     255.8730     217.1160     215.9934     234.9154     285.6207     265.7371     334.1503    2688.4931     869.9839
     459   10085.6595     385.4875     395.8859    1623.1960     395.7024     317.4763     284.8171     289.6280     226.2030     306.9505     485.0701     472.3023     406.5176     253.3751     179.2986     178.7770     227.5685    2671.2835     986.1201
     460    8722.3241     577.5811     331.0591    1191.4703     339.4315     245.5367     220.6758     294.8274     371.5528     323.5686     357.5714     327.9098     192.9008     178.0693     170.5996     186.9704     273.1129    2298.4943     840.9923
     461   12141.4850     698.7528     417.8515    1835.9823     658.5386     394.5011     356.5450     528.5213     566.8838     458.7727     313.9212     332.2285     466.6163     461.0522     300.0711     298.5773     324.0238    2982.4565     746.1892
     462   11103.9167     748.2419     532.8760    1329.3031     486.0480     463.6553     471.0055     491.5979     308.9674     329.5714     397.8634     217.3333     182.3204     191.4751     230.6615     374.1834     457.3711    3011.1141     880.3279
     463   11022.1694     400.8357     296.5507    1494.2321     513.5277     461.3070     328.3155     409.9136     380.5204     280.1039     219.1870     213.7341     272.4635     387.3465     369.8154     320.9698     466.4429    3423.9051     782.9983
     464   12389.6488     402.4585     395.3197    1627.6353     752.9564     500.7463     534.3172     558.4922     418.7739     260.1898     215.7040     214.9360     317.5214     486.6190     431.1162     488.1433     385.6806    3456.1807     942.8582
     465    9519.7334     427.7416     403.1528    1078.4327     408.6040     443.0594     270.7632     236.2840     255.7758     251.3098     222.7577     251.1870     279.1806     234.3010     222.2561     249.4642     402.0289    3309.6336     573.8008
     466    9314.7449     582.8140     440.1336    1465.9090     384.9181     273.1647     298.1079     319.2436     371.0044     306.0047     200.8652     187.1959     177.3613     172.4999     179.2777     260.1514     353.3336    2591.8617     750.8979
     467   12963.3973     582.2004     462.6682    1388.0417     681.8938     474.0787     384.5659     444.5871     511.4539     367.0733     300.9799     478.3581     463.5696     421.0036     451.9578     336.6932     529.8065    3815.8842     868.5814
     468   11742.3634     610.8745     351.5477    1353.0156     770.8302     810.1700     512.5210     267.0058     193.1563     191.0684     183.8531     198.0801     299.9344     433.1735     420.5462     318.8101     332.1126    3685.5878     810.0759
     469   12855.3139     870.0517     577.4426    1827.6411     586.4416     457.4318     317.6513     206.4504     194.9283     195.0023     286.6314     476.3610     482.1668     448.8317     362.2367     399.1010     445.7162    3768.0898     953.1384
     470   13171.7812     541.6354     648.4675    1575.8518     779.0440     428.9681     298.5803     357.9499     429.0550     434.1476     305.4879     296.2090     371.6376     585.3768     488.0141     417.2112     432.2358    3513.5156    1268.3936
     471   11312.8504     412.2971     469.7230    1644.9142     440.8382     320.8641     243.7964     204.1533     195.6559     239.7004     301.8241     384.6325     346.5100     311.7104     436.8983     484.3237     526.7906    3549.2692     798.9491
     472   10496.4250     438.9949     436.4668    1226.5724     339.3342     292.5063     404.9777     534.3453     353.4122     291.0398     246.7280     222.8137     190.3022     192.0250     280.4331     430.9009     653.6119    3232.0933     729.8672
     473   11139.3276     690.8140     503.6583    1498.3391     375.3190     296.1939     345.2693     372.5459     246.3384     222.2123     203.3676     188.8728     203.9961     270.9064     426.0801     669.9219     860.4778    2953.3749     811.6398
     474   11586.1714     528.5541     424.7150    1112.4397     474.9108     443.7191     411.4343     325.6954     267.9918     200.6838     235.7735     321.7000     284.5016     353.4118     474.3320     445.0074     495.3565    4061.2295     724.7150
     475   11298.3687     311.9350     288.6248    1905.5803     602.5848     305.5907     267.1701     360.8481     333.0827     337.3995     319.1567     310.8098     310.8267     400.4874     278.2797     249.2480     375.8494    3369.5987     971.2963
     476    9817.2992     458.7362     440.0315    1343.4474     408.6379     303.5625     328.6847     458.3291     298.9486     240.1935     246.8524     274.0853     277.7331     225.2298     264.8839     381.4528     416.8547    2562.0034     887.6324
     477    8528.0627     392.9602     298.5494    1370.4398     405.4003     323.9848     225.7025     184.1085     200.1261     251.2405     226.8757     206.8060     204.3132     219.1243     249.8357     328.7289     341.5469    2425.6768     672.6432
     478   10906.0620     398.9631     391.9385    1391.3120     556.0276     407.4192     447.1694     604.3231     525.8986     324.9906     201.7924     197.6104     228.5694     250.7018     344.7256     396.6802     377.8660    2899.1968     960.8776
     479   10400.8067     425.6822     392.3997    1319.6700     657.2985     450.5637     464.5179     383.2128     267.9974     208.2672     202.5915     212.0431     227.7351     304.6493     452.0163     424.4674     521.0190    2790.4706     696.2050
     480   11920.8331     569.5883     395.4059    1609.7085     508.6821     383.2279     441.6829     323.5788     415.7351     364.8806     326.2779     369.8275     417.2863     340.4693     377.7674     305.6926     328.8566    3629.9671     812.1981
     481    9153.0111     392.9007     357.1912    1503.6684     502.0952     431.2655     428.7201     315.5964     235.3867     187.0575     184.3301     189.8806     184.1223     253.4123     443.8816     413.3198     367.8584    1846.4637     915.8608
     482   13291.9512     443.5401     599.6587    1440.1150     465.1216     498.4818     587.7042     468.9115     507.7322     534.5291     646.7639     387.1816     353.3120     390.2905     613.3145     519.1377     542.4541    3333.5982     960.1042
     483   10018.4818     380.3373     292.0926    1014.9704     355.4568     369.0314     382.3120     461.3710     534.6453     370.6638     432.0393     437.6912     350.7201     320.0266     230.6090     246.0810     446.4545    2485.4072     908.5721
     484   13717.4674     655.5779     428.2289    1793.0586     441.2957     523.7611     757.7457     446.0917     406.1007     625.5998     615.8567     322.6767     246.1389     205.3628     215.3628     270.5498     503.6025    4093.8572    1166.6000
     485   12804.0671     530.0082     498.9641    1354.1616     543.4814     497.2958     598.6157     651.2705     436.0601     357.8604     386.1430     263.6967     224.1391     230.8956     360.7194     474.7106     491.9953    3861.4985    1042.5511
     486   10372.1957     322.2716     260.7102    1727.9247     553.2387     487.1471     499.0904     359.1248     239.3958     187.5116     176.7932     158.8437     159.7088     163.9129     189.1474     229.1725     260.6427    3653.0775     744.4821
     487   11542.3819     454.5447     552.5773    1548.4565     432.8443     479.1507     505.1438     254.9581     199.1441     207.8774     212.4326     234.5439     374.5173     383.9700     351.7404     452.1070     472.4828    3584.8710     841.0201
     488   12065.4299     578.0892     786.5578    1406.1942     313.9637     316.7091     425.1715     353.6742     341.4849     254.2319     231.1330     354.2179     350.4005     322.4065     519.7125     479.5939     371.5857    3692.0836     968.2197
     489   13942.1144     377.8904     481.3005    1876.3307     486.8667     507.6589     741.4458    1062.6472     646.4444     340.6798     266.0347     383.4747     410.1266     342.2507     257.9421     266.3223     416.5379    3974.4424    1103.7186
     490    9740.0696     353.1868     323.1911    1597.7683     616.2260     341.2252     299.9580     340.6782     288.2960     275.5905     257.5833     268.4206     268.6333     328.8994     420.0995     398.9210     445.2531    2147.8885     768.2509
     491   11557.1881     513.7843     338.4075    1753.7487     544.1106     331.6121     267.6202     292.8559     492.5775     852.7804     542.0852     265.7409     226.6974     281.6473     382.6937     378.0229     369.2417    2756.6902     966.8718
     492   11825.7910     900.6490     481.2032    1796.7926     400.1544     268.0411     282.0201     297.5777     245.0525     296.6665     394.2099     420.7358     530.2910     352.5372     218.8775     257.1099     418.5018    3198.9211    1066.4499
     493   11119.7141     501.2912     626.3985    1588.0920     510.3940     348.6465     222.7907     235.0672     205.1741     208.4659     223.1405     290.5575     333.3921     299.9088     258.8337     307.0828     409.7518    3736.3824     814.3444
     494    9975.0058     493.7728     297.2464     995.2062     469.7169     452.4381     405.9606     458.1142     397.7116     359.2493     301.6454     220.3829     220.8919     244.0966     280.9800     333.0951     452.9811    2680.0254     911.4914
     495   11922.0202     472.1210     425.9343    1947.2077     393.0881     311.0964     509.6183     518.5434     565.9225     551.8418     397.3501     261.0366     235.7543     263.0860     277.3622     288.6863     424.9566    3023.5951    1054.8196
     496   12212.9691     360.8540     340.3070    1812.4646     357.4813     320.1391     304.1019     191.0761     181.9497     215.7992     400.8490     466.3073     387.9596     458.6979     716.2316     664.2218     542.1061    3311.5044    1180.9184
     497   10890.5206     388.8991     538.1368    1653.0438     290.7113     232.7855     269.8577     292.4966     373.1745     373.4264     355.8530     271.8203     316.1569     404.6240     333.0628     474.9894     708.9233    2803.5938     808.9655
     498    9554.2405     597.5728     553.9858    1270.0239     272.2897     214.3742     196.7377     205.3234     175.2897     184.1982     181.2189     191.5975     266.3513     321.1252     377.4733     562.9052     477.8779    2434.8011    1071.0946
     499   12073.8222     407.3793     317.7041    1560.5001     759.2817     408.7938     360.1726     480.9393     325.9342     252.4169     274.3421     381.0648     300.8579     323.7352     274.0575     358.0488     478.1609    3481.7003    1328.7326
     500    9743.3297     651.4000     509.1202    1219.9734     510.8564     389.1253     279.6231     292.9305     247.7416     220.4477     231.6197     266.7850     351.0324     545.2332     630.6565     432.3034     409.1665    1911.3701     643.9447
