#Frame         global     SA_00002     SA_00003     SA_00004     SA_00005     SA_00006     SA_00007     SA_00008     SA_00009     SA_00010     SA_00011     SA_00012     SA_00013
     387   10149.3702     656.0237     364.1879     379.8217     451.3102     428.9206     267.8802     222.2238     260.6192    1520.2506     580.5860    4020.9873     996.5589
     388    8244.8899     577.7158     416.4509     294.2743     267.3715     309.1714     302.1795     287.0474     251.4613    1640.6953     489.0773    2387.5801    1021.8650
     389    9316.9858     746.0921     435.3614     313.2080     294.7209     294.7827     308.8825     325.9750     302.0988    1429.5399     550.7162    3281.8410    1033.7674
     390   10106.8474     547.6760     419.9313     426.7143     411.7479     578.0988     577.4960     442.3732     324.2589    1926.2891     678.1361    2639.8508    1134.2750
     391    9396.4167     614.6868     822.6997     601.2642     322.8238     238.9941     217.2732     224.1363     288.8526    1435.2947     584.0048    3245.0069     801.3797
     392    9528.2128     695.3654     391.5132     231.7426     212.2990     216.5337     199.0721     186.3627     245.6567    1882.3296     477.7774    3949.2754     840.2849
     393    7990.1492     701.7991     517.4626     232.5376     191.0676     176.4507     179.2572     185.7446     223.3238    1574.1149     437.4465    2689.5694     881.3752
     394    7143.1732     451.6904     432.9828     263.6135     244.3338     321.3004     289.1907     317.2574     324.7824    1018.9733     478.8904    2474.9271     525.2311
     395    8204.6423     637.1214     493.1888     451.3627     221.3792     199.2915     356.4058     444.3634     407.9565    1012.4181     419.3894    2814.4593     747.3062
     396    7631.9990     552.3366     379.6243     269.6568     241.0158     276.0510     291.0609     341.2797     383.9507    1090.5845     554.5139    2525.0731     726.8517
     397    9877.6835     526.7766     521.4940     480.2277     478.0290     507.8764     431.2627     361.0634     301.6258    1622.7268     522.9621    3272.5741     851.0649
     398    6987.8154     424.5991     388.4288     383.2334     283.5129     326.9847     349.3423     334.2648     400.7356    1056.2521     347.9263    2182.1365     510.3990
     399    6556.2155     384.8544     247.3759     228.5203     225.9089     195.5733     187.8382     229.4041     255.2740     896.6003     296.2533    2629.6701     778.9429
     400    6964.5529     323.8909     209.8001     227.2567     280.1919     326.5823     353.1249     235.8926     287.1025    1077.7240     401.0955    2519.8082     722.0832
     401    7606.5616     328.8757     210.0456     179.4121     194.7028     291.8845     411.9301     500.4445     499.9437    1393.0848     515.4984    2360.9394     719.8001
     402    8565.5869     795.3320     580.8745     373.8292     368.7116     357.9833     318.8537     275.1174     373.9560    1654.1908     566.3826    2276.0998     624.2560
     403    8202.6042     335.4548     337.1471     357.8967     317.5188     259.9883     243.9147     226.0693     255.0797    1365.5122     455.6823    3332.4620     715.8781
     404    7565.3289     326.9861     232.1581     208.2248     201.5705     194.6200     198.7256     215.8195     235.1043    1525.8886     577.0411    2998.8332     650.3572
     405    8065.0626     411.0382     369.4305     450.0870     426.6113     302.1554     338.0947     332.4556     310.8498    1014.8126     421.2176    2883.8148     804.4951
     406    8016.3929     384.8111     330.4637     424.2840     421.7013     313.2108     359.2409     313.0166     237.4970    1274.1481     668.7080    2540.8715     748.4396
     407    7238.7972     497.5426     456.2298     274.7201     222.2521     213.2673     227.1764     234.5887     261.9434    1306.1297     496.9225    2315.3881     732.6365
     408    9955.6451     597.9372     390.3224     270.6497     293.3726     350.8567     377.9125     309.8756     322.0781    1508.9474     723.0383    4044.0383     766.6164
     409    6765.0610     482.8923     391.8530     299.5769     194.8416     162.9879     180.6715     192.0393     403.0914    1445.8407     420.4005    2117.9462     472.9198
     410    9224.3555     414.0750     287.1819     276.8956     277.8736     319.0301     320.3791     293.4126     313.1107    1852.5318     551.0556    3462.4584     856.3510
     411   10952.7871     617.4044     402.3372     267.1281     269.5730     415.4009     621.2765     483.3224     741.2717    1962.4599     721.9187    3278.6538    1172.0406
     412    7935.4757     468.5314     381.9229     313.4617     271.7269     204.5480     182.7188     208.4575     298.8035    1546.8622     536.7480    2478.5560    1043.1387
     413    6166.5928     444.8934     233.5168     211.7164     207.8973     219.0177     225.5214     274.9085     284.6815    1077.2262     383.7887    2087.9738     515.4511
     414    8233.8289     775.1308     395.1489     288.2955     198.8574     183.2364     203.5757     241.7583     290.3034    1457.7399     703.4718    2758.8311     737.4799
     415    6938.0679     458.0992     228.8865     186.3478     178.6502     208.9536     286.3574     393.4127     507.1439    1200.1380     521.3268    2040.1685     728.5832
     416    9689.7448     603.6593     639.9195     645.2486     684.2088     373.0074     236.3328     256.0645     282.1805    1702.1012     481.3648    2672.9674    1112.6900
     417    9764.3903     788.9466     874.8931     456.6461     322.4288     334.0359     328.7432     325.4836     329.8625    1672.4517     654.5884    2910.5265     765.7838
     418   10037.4801     636.1463     500.1969     318.1765     234.2597     257.1840     289.7050     377.0947     593.2960    1473.3247     604.6501    3634.8332    1118.6131
     419    7957.6671     465.3545     250.6932     225.8689     228.9677     260.6039     400.0378     312.4898     473.9319    1245.0483     481.1982    2928.1542     685.3186
     420    8170.0984     363.2913     242.0656     200.8613     185.3697     190.3512     192.8975     245.6617     256.4509    1609.7735     630.0398    3075.4586     977.8774
     421    9747.8961     488.3705     372.9900     352.8807     417.8409     355.1919     224.8495     239.7364     284.8179    1644.5034     529.4376    4050.6185     786.6589
     422    7702.6587     582.8937     341.5071     285.9471     267.3353     252.0224     203.6973     195.6570     319.1380    1498.5950     518.5734    2529.8768     707.4158
     423    7240.5276     370.8518     263.2548     239.7065     359.1937     314.1490     281.2208     244.4265     273.6888     970.1540     528.3483    2703.7850     691.7482
     424    7648.7473     388.0086     287.5432     258.0320     331.6832     268.3115     222.6142     255.5955     351.6852    1628.2864     519.7719    2208.8028     928.4128
     425    8629.0905     430.2947     422.9349     330.2879     371.9874     301.2487     356.9677     560.5494     500.6755    1264.5215     520.7482    2689.7855     879.0892
     426    9487.9386     708.1411     656.9919     758.4347     533.0524     326.8954     331.7328     351.6765     348.2122    1117.5351     645.7256    2855.3651     854.1758
     427    8194.1094     388.7948     354.1983     387.9947     435.5866     326.7197     256.2188     239.2816     463.2520    1400.0363     464.0324    2718.7415     759.2526
     428    8491.2608     434.3684     493.5604     373.6019     270.3542     219.4244     239.6964     361.7276     412.6259    1889.5750     599.2656    2484.2856     712.7755
     429    9746.8212     701.9466     378.5598     364.5258     414.6019     385.2647     346.0719     345.0139     385.6323    1672.6193     700.5362    2886.6934    1165.3555
     430    8444.0082     554.2016     385.5316     274.5801     305.5309     309.3937     387.4688     503.3411     649.4504    1370.1106     625.6380    2366.0957     712.6658
     431    9252.1200     429.8635     466.7152     402.8005     322.2161     376.0868     380.5986     381.3343     414.9082    1729.0906     570.5062    3001.6057     776.3943
     432    8357.1105     476.1168     488.5553     573.3830     559.7793     297.1897     240.1042     250.0861     356.8818    1600.8234     526.5144    2160.4535     827.2230
     433    9575.6030     651.8349     456.1156     265.4197     290.2098     379.3336     407.3366     499.4055     382.1374    1252.0015     534.4250    3754.5721     702.8113
     434    8453.9957     428.3476     360.5747     252.7435     301.6722     302.4499     441.0603     514.3903     466.3855    1092.1043     681.1578    2824.7619     788.3477
     435   10310.7855     489.2879     357.6794     252.5154     205.9198     223.3526     423.9133     620.4702     526.8791    2086.4851     663.7803    3619.2331     841.2693
     436    7688.4610     459.3067     336.4029     330.7256     315.8173     373.5056     399.0086     414.3092     494.0155    1344.4573     365.7668    2324.1546     530.9909
     437    7328.4318     530.0189     285.2506     238.1380     239.4248     227.6679     190.6689     192.7809     229.8993     840.7544     330.0999    3191.7840     831.9443
     438    7976.4496     455.6734     247.9911     192.6369     194.8898     241.7719     304.8757     319.2104     320.1105    1291.6630     363.0356    3089.8317     954.7597
     439    8236.7842     394.0681     256.8789     275.3579     237.0055     253.6595     232.7435     234.0445     370.5598    1382.6505     557.3070    3275.2888     767.2202
     440    8137.5700     491.3306     300.8053     223.0636     194.5452     195.4802     196.6204     225.6573     301.1931    1894.7815     556.6245    2775.2360     782.2325
     441    8578.4348     536.0552     351.7042     297.5502     295.5147     218.3791     202.0705     252.6816     425.2772    1867.0302     683.7640    2531.0412     917.3666
     442    8918.4923     580.7364     468.5067     413.7125     276.2032     235.9475     269.7942     303.6377     312.1667    1624.5394     670.9677    2847.4613     914.8189
     443    9413.7905     684.9191     423.2868     315.6983     298.2619     349.4288     275.7705     281.8317     467.5454    1879.4671     599.5676    2659.4092    1178.6041
     444    9625.3759     662.5116     385.5075     353.9315     441.5118     366.8100     301.7140     310.2259     300.6406    1622.8768     654.2037    3076.0030    1149.4395
     445    9459.7784     375.1904     327.2750     344.3595     313.7273     235.2933     242.2110     361.4466     342.4235    1672.5814     731.8810    3528.8594     984.5300
     446    8777.6751     556.9838     339.0041     236.7671     196.3891     176.2487     190.9118     332.9228     350.9275    1654.1598     540.8155    3317.4041     885.1410
     447    7421.7665     320.3004     205.3226     193.5794     220.0854     238.9026     208.6626     198.6274     235.7202    1413.4905     569.7611    2733.5188     883.7956
     448    7336.9057     340.0938     231.0210     214.8568     236.3339     276.4691     364.8420     350.2552     314.0944    1264.4798     448.4028    2691.8693     604.1877
     449    9440.1359     311.8696     202.0925     167.8431     197.5093     212.6951     209.8598     337.8741     527.6418    1691.4751     666.1841    4158.9052     756.1859
     450    8425.1775     326.8577     219.3723     240.9050     317.2811     402.6666     370.1837     454.4331     451.3293     915.5516     350.8226    3350.7395    1025.0352
     451    9570.0388     457.2473     628.5369     618.0174     566.7995     376.8403     332.8912     397.4061     562.6304    1454.4676     482.2781    2854.2822     838.6419
     452   10283.9297     723.2100     524.1840     431.6522     327.5375     271.9528     274.9983     278.0035     285.6656    1736.5366     497.4068    4222.2620     710.5204
     453    8986.3538     507.3441     511.4658     532.0892     458.5465     428.5511     456.0369     355.6711     527.9347    1111.9266     466.0936    2623.6232    1007.0709
     454    9706.3705     669.5400     611.7182     379.3343     283.2424     251.7399     206.4046     212.8543     298.7001    1453.3052     637.1933    3860.5965     841.7417
     455    7769.8631     363.1036     335.9188     468.5410     445.2764     309.7229     239.3239     248.2174     339.1910    1231.7518     539.1434    2528.0718     721.6010
     456    8852.7590     337.4568     215.7783     196.9818     261.4454     497.5116     436.5544     308.1266     329.8078    1393.6394     664.0405    3551.4161     660.0003
     457    7869.9226     460.2574     419.3270     329.9349     225.7404     234.0829     332.3805     352.6401     422.7258     936.0840     459.1581    3214.7173     482.8742
     458    7727.2554     455.3754     419.3686     303.3302     256.6209     277.0772     356.6728     315.8417     383.4354    1477.7011     564.3234    2064.4858     853.0230
     459    6567.5799     304.7122     196.8187     159.1163     157.1457     161.8632     165.7501     204.1061     361.2259    1173.1598     508.7504    2433.6133     741.3182
     460    9494.6808     400.2123     339.3554     338.0486     285.3160     250.7861     329.6416     358.3400     319.5962    1755.4927     710.6019    3409.5180     997.7720
     461    8746.6876     367.2256     394.1263     351.8892     348.3229     382.6446     281.7777     409.9470     487.4443    1528.1421     581.5813    2731.6075     881.9789
     462    7677.0144     353.8540     301.0222     249.8482     222.4976     215.6235     279.8466     282.2348     266.2284    1292.6653     408.8628    3006.7936     797.5374
     463    8878.3538     538.2224     349.8985     332.7265     398.0121     310.6492     244.6037     344.5172     565.4614    1194.2045     398.5571    3156.2925    1045.2088
     464    9216.0786     599.6204     574.9338     480.3906     342.4535     328.7098     312.6909     218.3237     234.4725    1146.9993     665.6655    3499.5457     812.2729
     465   10271.9368     647.4594     515.3030     728.1822     377.8202     296.1544     362.0445     501.8901     377.9961    1322.7603     614.4046    3772.7992     755.1227
     466    8302.8586     431.4958     279.8262     186.5638     180.4397     193.5628     355.3793     514.4170     571.4690    1168.6689     502.6374    3130.7668     787.6320
     467    5898.3147     390.4416     222.4863     203.3882     198.8971     197.4297     182.6875     187.1681     201.5904     892.9571     349.9047    2269.8181     601.5458
     468    7656.9561     522.5691     371.3050     260.8545     239.6781     209.9130     198.9625     250.7279     345.2400    1492.0229     562.2782    2234.7831     968.6219
     469    8702.1652     580.4304     525.8722     277.5155     241.4839     337.7712     380.9434     299.0590     297.8175    1335.2041     559.6596    2787.3721    1079.0363
     470    9023.2987     580.2963     359.7497     313.0697     404.2352     384.9604     302.1791     295.3252     350.2896    1664.6610     649.5639    2916.9601     802.0085
     471    8807.0856     453.5081     405.3011     436.2523     322.0472     355.8396     343.7918     329.2792     373.3141    1508.9390     513.0720    2706.0601    1059.6809
     472    7759.7231     433.5655     428.4425     276.1083     275.0506     307.5211     365.6256     316.6460     350.0833    1213.1544     657.0257    2477.2748     659.2254
     473    9331.4879     449.0482     659.6879     609.3026     348.1605     248.7010     320.7118     426.4233     410.5828    1272.4963     524.4370    3229.5329     832.4036
     474    6784.3449     542.9022     261.3997     223.4104     221.6331     230.5118     237.9048     221.5929     242.8775     943.5211     314.7444    2582.8394     761.0076
     475    9627.3783     710.5033     430.2760     336.3559     446.4235     449.4508     360.3118     292.1727     505.9050    1321.2002     437.3785    3324.7890    1012.6115
     476    7297.4448     741.1574     471.2299     350.9508     277.3007     278.0700     195.8013     190.8953     202.9024     989.5039     361.7382    2360.5974     877.2976
     477    8185.6221     871.3932     331.0685     237.3117     222.0077     219.2465     240.8662     253.2867     266.7034    1213.2696     412.8467    3140.9550     776.6669
     478    7449.4044     353.0115     230.5576     201.1346     213.4619     242.3428     242.8601     270.8950     277.3195    1102.1503     440.5093    3105.3082     769.8536
     479    8858.5143     555.3207     448.4396     431.0343     331.0399     349.8707     441.9798     401.2670     423.6042    1408.2579     607.5313    2404.1811    1055.9878
     480   10430.2126     484.2685     488.5951     334.5117     257.8864     237.8059     292.6878     348.5466     423.4918    1436.6085     711.6092    4427.6039     986.5973
     481    7654.9140     478.5244     412.9773     260.3515     250.1978     306.5750     347.1166     286.6646     277.3093     951.8309     526.4238    2874.3569     682.5860
     482   10053.4249    1179.9097     656.2105     457.4563     431.0627     395.9622     319.5074     259.9986     288.9430    1023.1522     494.6115    3419.9736    1126.6374
     483    6441.5430     304.8604     199.2653     185.8511     177.0825     202.4527     201.4343     201.4170     247.7618    1162.3738     483.8937    2389.0115     686.1390
     484    6840.4477     372.6919     244.6998     225.9416     223.8958     213.0076     255.1103     242.9765     250.1335     922.3331     349.3354    2780.6359     759.6863
     485    8584.7959     815.6689     562.1315     371.4408     300.2389     379.6032     406.1687     296.4609     268.3531     994.9180     351.4895    3148.6054     689.7171
     486    8801.5219     532.7698     331.2240     251.4984     307.5850     376.6931     294.9381     238.9882     285.6293    1988.6133     462.7325    2953.8792     776.9711
     487   10422.3628     385.3648     505.0059     429.8554     243.8151     311.0132     311.3312     277.7109     351.5200    1636.4705     646.0262    4477.7777     846.4718
     488    8320.5894     556.3217     507.7688     265.4745     213.8168     199.9958     183.9362     191.0094     231.0257    1634.2021     416.8310    3050.4008     869.8064
     489    8693.1949     417.9251     356.0728     341.9718     261.9147     227.4181     333.8462     473.7327     328.6802    1234.5674     541.0293    3185.1149     990.9217
     490    8448.0009     715.7879     391.4863     250.6354     200.5429     195.8459     231.3746     291.7691     293.1048    1688.1988     562.0701    2504.3776    1122.8076
     491    9511.0321     732.9214     357.0637     319.3078     423.2855     495.2675     628.6270     447.1347     310.1126    1314.1793     402.9583    3106.7412     973.4331
     492    7511.6537     413.5779     324.7319     304.4872     303.7934     290.0871     334.3795     381.9285     284.5501    1338.6020     544.1551    2142.3404     849.0207
     493   10773.4017     919.5852     800.9179     329.9665     259.3231     276.5856     326.5215     307.9642     364.8751    1735.9518     615.2845    3963.5278     872.8984
     494    6249.3095     423.3790     229.9771     188.8887     170.7250     174.5523     202.8687     237.8258     259.6939    1072.5499     444.0602    2284.2351     560.5537
     495    9485.5624     351.3242     325.1496     364.6451     335.3717     556.2352     603.8240     343.1260     429.8078    1285.9090     535.9981    3616.9389     737.2327
     496   10995.7672     496.7669     415.4213     420.8090     511.1517     365.5542     290.7385     393.1602     397.4728    1921.3271     586.5749    4466.1845     730.6062
     497    7491.6531     573.2606     382.2476     331.8457     256.9393     209.8375     199.0999     210.4656     255.4534    1060.3226     457.7103    2725.9216     828.5490
     498    6827.4832     311.3030     202.3408     175.3705     223.4967     294.0177     345.4173     324.7207     302.9298     815.1072     322.7027    2636.9455     873.1314
     499    8656.7443     455.3945     298.8008     312.2287     327.2882     254.9358     222.3965     327.2010     318.4003    1809.7108     493.0260    2943.4447     893.9172
     500    9651.8761     519.4140     517.2758     389.7044     297.0527     315.1844     337.2064     373.1120     333.2395    1116.3125     616.9014    3779.8655    1056.6075
